village_code_2011;village_name_2011;state_code_2011;district_code_2011;sub_district_code_2011;village_code_2001;village_name_2001;state_code_2001;district_code_2001;sub_district_code_2001
627465;Kizhuparamba (CT);32;592;5641;32700;Kizhuparamba ;32;5;1
627466;Vazhayur (CT);32;592;5641;32900;Vazhayur;32;5;1
627467;Cherukavu (CT);32;592;5641;33000;Cherukavu;32;5;1
627468;Kondotty (CT);32;592;5641;34100;Kondotty;32;5;1
627469;Anakkayam (OG);32;592;5641;40502000;Anakkayam  (OG);32;5;1
627470;Pullipadam ;32;592;5642;35200;Pullipadam ;32;5;2
627471;Akampadam;32;592;5642;35300;Akampadam;32;5;2
627472;Kurumbilangode;32;592;5642;35400;Kurumbilangode;32;5;2
627473;Chungathara;32;592;5642;35500;Chungathara;32;5;2
627474;Edakkara;32;592;5642;35600;Edakkara;32;5;2
627475;Vazhikkadavu;32;592;5642;35700;Vazhikkadavu;32;5;2
627476;Amarambalam;32;592;5642;35800;Amarambalam;32;5;2
627477;Karulai;32;592;5642;35900;Karulai;32;5;2
627478;Mambad;32;592;5642;36100;Mambad;32;5;2
627479;Thiruvali;32;592;5642;36200;Thiruvali;32;5;2
627480;Porur;32;592;5642;36300;Porur;32;5;2
627481;Wandoor;32;592;5642;36400;Wandoor;32;5;2
627482;Chekkode;32;592;5642;36500;Chekkode;32;5;2
627483;Kalikavu;32;592;5642;36600;Kalikavu;32;5;2
627484;Vellayur;32;592;5642;36700;Vellayur;32;5;2
627485;Thuvvur;32;592;5642;36800;Thuvvur;32;5;2
627486;Kerala Estate;32;592;5642;36900;Kerala Estate;32;5;2
627487;Karuvarakundu;32;592;5642;37000;Karuvarakundu;32;5;2
627488;Nilambur (CT);32;592;5642;36000;Nilambur;32;5;2
627489;Edappatta;32;592;5643;37100;Edappatta;32;5;3
627490;Melattur;32;592;5643;37200;Melattur;32;5;3
627491;Keezhattur;32;592;5643;37300;Keezhattur;32;5;3
627492;Nenmini;32;592;5643;37400;Nenmini;32;5;3
627493;Mankada;32;592;5643;37500;Mankada;32;5;3
627494;Vadakkangara;32;592;5643;37600;Vadakkangara;32;5;3
627495;Kuruva;32;592;5643;37900;Kuruva;32;5;3
627496;Puzhakkattiri;32;592;5643;38000;Puzhakkattiri;32;5;3
627497;Valambur;32;592;5643;38100;Valambur;32;5;3
627498;Angadippuram;32;592;5643;38200;Angadippuram;32;5;3
627499;Kariavattom;32;592;5643;38300;Kariavattom;32;5;3
627500;Vettathur;32;592;5643;38400;Vettathur;32;5;3
627501;Arakkuparamba;32;592;5643;38500;Arakkuparamba;32;5;3
627502;Thazhekode;32;592;5643;38600;Thazhekode;32;5;3
627503;Aliparamba;32;592;5643;38700;Aliparamba;32;5;3
627504;Anamangad;32;592;5643;38800;Anamangad;32;5;3
627505;Elamkulam;32;592;5643;38900;Elamkulam;32;5;3
627506;Pulamanthole;32;592;5643;39000;Pulamanthole;32;5;3
627507;Kuruvambalam;32;592;5643;39100;Kuruvambalam;32;5;3
627508;Moorkkanad;32;592;5643;39200;Moorkkanad;32;5;3
627509;Koottilangadi (CT);32;592;5643;37700;Koottilangadi;32;5;3
627510;Kodur (CT);32;592;5643;37800;Kodur;32;5;3
627511;Pariyapuram;32;592;5644;39300;Pariyapuram;32;5;4
627512;Tanur ;32;592;5644;39400;Tanur ;32;5;4
627513;Ozhur;32;592;5644;39500;Ozhur;32;5;4
627514;Niramaruthur;32;592;5644;39900;Niramaruthur;32;5;4
627515;Valavannur;32;592;5644;40100;Valavannur;32;5;4
627516;Kalpakancheri;32;592;5644;40200;Kalpakancheri;32;5;4
627517;Marakkara;32;592;5644;40300;Marakkara;32;5;4
627518;Ponmala;32;592;5644;40500;Ponmala;32;5;4
627519;Melmuri;32;592;5644;40600;Melmuri;32;5;4
627520;Edayoor;32;592;5644;40700;Edayoor;32;5;4
627521;Athavanad;32;592;5644;40900;Athavanad;32;5;4
627522;Kurumbathur;32;592;5644;41000;Kurumbathur;32;5;4
627523;Ananthavoor;32;592;5644;41100;Ananthavoor;32;5;4
627524;Vettom;32;592;5644;41300;Vettom;32;5;4
627525;Purathur;32;592;5644;41400;Purathur;32;5;4
627526;Mangalam;32;592;5644;41500;Mangalam;32;5;4
627527;Kottakkal (CT);32;592;5644;40400;Kottakkal;32;5;4
627528;Perumanna (CT);32;592;5644;39600;Perumanna ;32;5;4
627529;Ponmundam (CT);32;592;5644;39700;Ponmundam;32;5;4
627530;Tanalur (CT);32;592;5644;39800;Tanalur;32;5;4
627531;Cheriyamundam (CT);32;592;5644;40000;Cheriyamundam;32;5;4
627532;Kattipparuthi (CT);32;592;5644;40800;Kattipparuthi;32;5;4
627533;Talakkad (CT);32;592;5644;41200;Talakkad;32;5;4
627534;Triprangode (CT);32;592;5644;41600;Triprangode;32;5;4
627535;Thirunavaya (CT);32;592;5644;41700;Thirunavaya;32;5;4
627536;Naduvattom (CT);32;592;5644;41800;Naduvattom;32;5;4
627537;Kuttippuram (CT);32;592;5644;41900;Kuttippuram;32;5;4
627538;Irimbiliyam (CT);32;592;5644;42000;Irimbiliyam;32;5;4
627539;Vallikkunnu;32;592;5645;42100;Vallikkunnu;32;5;5
627540;Parappanangadi ;32;592;5645;43300;Parappanangadi ;32;5;5
627541;Chelambra (CT);32;592;5645;42400;Chelambra;32;5;5
627542;Pallikal (CT);32;592;5645;42500;Pallikkal;32;5;5
627543;Thenhippalam (CT);32;592;5645;42300;Thenhippalam;32;5;5
627544;Ariyallur (CT);32;592;5645;42200;Ariyallur;32;5;5
627545;Moonniyur (CT);32;592;5645;43100;Moonniyur;32;5;5
627546;Peruvallur (CT);32;592;5645;42600;Peruvallur;32;5;5
627547;Kannamangalam (CT);32;592;5645;42700;Kannamangalam;32;5;5
627548;Urakam (CT);32;592;5645;42800;Urakam;32;5;5
627549;Othukkungal (CT);32;592;5645;43800;Othukkungal;32;5;5
627550;Parappur (CT);32;592;5645;43700;Parappur;32;5;5
627551;Vengara (CT);32;592;5645;42900;Vengara;32;5;5
627552;Abdu Rahiman Nagar (CT);32;592;5645;43000;Abdu Rahiman Nagar;32;5;5
627553;Tirurangadi (CT);32;592;5645;43500;Tirurangadi;32;5;5
627554;Neduva (CT);32;592;5645;43200;Neduva;32;5;5
627555;Nannambra (CT);32;592;5645;43400;Nannambra;32;5;5
627556;Thennala (CT);32;592;5645;43600;Thennala;32;5;5
627557;Tavanur;32;592;5646;43900;Tavanur;32;5;6
627558;Vattamkulam;32;592;5646;44100;Vattamkulam;32;5;6
627559;Veliyankode;32;592;5646;44400;Veliyankode;32;5;6
627560;Perumpadappa;32;592;5646;44500;Perumpadappa;32;5;6
627561;Nannamukku;32;592;5646;44600;Nannamukku;32;5;6
627562;Kalady (CT);32;592;5646;44000;Kalady;32;5;6
627563;Edappal (CT);32;592;5646;44200;Edappal;32;5;6
627564;Alamcode (CT);32;592;5646;44700;Alamcode;32;5;6
627565;Marancheri (CT);32;592;5646;44300;Marancheri;32;5;6
627566;Anakkara;32;593;5647;44800;Anakkara;32;6;1
627567;Parudur;32;593;5647;44900;Parudur;32;6;1
627568;Thiruvegapura;32;593;5647;45000;Thiruvegapura;32;6;1
627569;Vilayur;32;593;5647;45100;Vilayur;32;6;1
627570;Kulukkallur;32;593;5647;45200;Kulukkallur;32;6;1
627571;Nellaya;32;593;5647;45300;Nellaya;32;6;1
627572;Cherpulacherry;32;593;5647;45400;Cherpulacherry;32;6;1
627573;Vellinezhi;32;593;5647;45500;Vellinezhi;32;6;1
627574;Karimpuzha-I;32;593;5647;45600;Karimpuzha-I;32;6;1
627575;Karimpuzha-II;32;593;5647;45700;Karimpuzha-II;32;6;1
627576;Kadampazhipuram-II;32;593;5647;45800;Kadampazhipuram-II;32;6;1
627577;Kadampazhipuram-I;32;593;5647;45900;Kadampazhipuram-I;32;6;1
627578;Sreekrishnapuram -I;32;593;5647;46000;Sreekrishnapuram -I;32;6;1
627579;Sreekrishnapuram -II;32;593;5647;46100;Sreekrishnapuram -II;32;6;1
627580;Thrikkadeeri -II;32;593;5647;46200;Thrikkadeeri -II;32;6;1
627581;Thrikkadeeri -I;32;593;5647;46300;Thrikkadeeri -I;32;6;1
627582;Ananganadi;32;593;5647;46400;Ananganadi;32;6;1
627583;Chalavara;32;593;5647;46500;Chalavara;32;6;1
627584;Vallapuzha;32;593;5647;46600;Vallapuzha;32;6;1
627585;Koppam;32;593;5647;46700;Koppam;32;6;1
627586;Pattithara;32;593;5647;47000;Pattithara;32;6;1
627587;Kappur;32;593;5647;47100;Kappur;32;6;1
627588;Chalissery;32;593;5647;47200;Chalissery;32;6;1
627589;Nagalassery;32;593;5647;47300;Nagalassery;32;6;1
627590;Thirumittacode-I;32;593;5647;47500;Thirumittacode-I;32;6;1
627591;Vaniyamkulam-I;32;593;5647;47900;Vaniyamkulam-I;32;6;1
627592;Ambalapara - II;32;593;5647;48100;Ambalapara - II;32;6;1
627593;Ambalapara - I;32;593;5647;48200;Ambalapara - I;32;6;1
627594;Lakkidi-Perur- I ;32;593;5647;48300;Lakkidi-Perur- I ;32;6;1
627595;Lakkidi-Perur- II ;32;593;5647;48400;Lakkidi-Perur- II ;32;6;1
627596;Ongallur -II (CT);32;593;5647;47800;Ongallur -II;32;6;1
627597;Ongallur -I (CT);32;593;5647;47700;Ongallur -I;32;6;1
627598;Pattambi (CT);32;593;5647;47600;Pattambi;32;6;1
627599;Muthuthala (CT);32;593;5647;46800;Muthuthala;32;6;1
627600;Thrithala (CT);32;593;5647;46900;Thrithala;32;6;1
627601;Vaniyamkulam- II (CT);32;593;5647;48000;Vaniyamkulam-II;32;6;1
627602;Thirumittacode -II (CT);32;593;5647;47400;Thirumittacode -II;32;6;1
627603;Alanallur-I;32;593;5648;48500;Alanallur-I;32;6;2
627604;Alanallur-II;32;593;5648;48600;Alanallur-II;32;6;2
627605;Alanallur-III;32;593;5648;48700;Alanallur-III;32;6;2
627606;Kottoppadam-I;32;593;5648;48800;Kottoppadam-I;32;6;2
627607;Kottoppadam-III;32;593;5648;48900;Kottoppadam-III;32;6;2
627608;Payyanadam;32;593;5648;49000;Payyanadam;32;6;2
627609;Padavayal;32;593;5648;49200;Padavayal;32;6;2
627610;Pudur;32;593;5648;49300;Pudur;32;6;2
627611;Agali;32;593;5648;49400;Agali;32;6;2
627612;Kottathara;32;593;5648;49500;Kottathara;32;6;2
627613;Sholayur;32;593;5648;49600;Sholayur;32;6;2
627614;Kallamala;32;593;5648;49700;Kallamala;32;6;2
627615;Palakkayam;32;593;5648;49800;Palakkayam;32;6;2
627616;Mannarkad-II;32;593;5648;49900;Mannarkad-II;32;6;2
627617;Pottassery- I;32;593;5648;50000;Pottassery- I;32;6;2
627618;Pottassery- II;32;593;5648;50100;Pottassery- II;32;6;2
627619;Thachampara;32;593;5648;50200;Thachampara;32;6;2
627620;Karimba -I;32;593;5648;50300;Karimba -I;32;6;2
627621;Karimba -II;32;593;5648;50400;Karimba -II;32;6;2
627622;Karakurissi;32;593;5648;50500;Karakurissi;32;6;2
627623;Kumaramputhur;32;593;5648;50600;Kumaramputhur;32;6;2
627624;Kottoppadam-II;32;593;5648;50700;Kottoppadam-II;32;6;2
627625;Thachanattukara-I;32;593;5648;50800;Thachanattukara-I;32;6;2
627626;Thachanattukara-II;32;593;5648;50900;Thachanattukara-II;32;6;2
627627;Mannarkad-I (CT);32;593;5648;49100;Mannarkad-I;32;6;2
627628;Kongad-II;32;593;5649;51000;Kongad-II;32;6;3
627629;Keralassery;32;593;5649;51100;Keralassery;32;6;3
627630;Mannur;32;593;5649;51200;Mannur;32;6;3
627631;Mankara;32;593;5649;51300;Mankara;32;6;3
627632;Kongad-I;32;593;5649;51400;Kongad-I;32;6;3
627633;Mundur-II;32;593;5649;51500;Mundur-II;32;6;3
627634;Mundur-I;32;593;5649;51600;Mundur-I;32;6;3
627635;Parli-I;32;593;5649;51700;Parli-I;32;6;3
627636;Parli-II;32;593;5649;51800;Parli-II;32;6;3
627637;Puthuppariyaram-I;32;593;5649;51900;Puthuppariyaram-I;32;6;3
627638;Malampuzha-I;32;593;5649;52100;Malampuzha-I;32;6;3
627639;Malampuzha-II;32;593;5649;52200;Malampuzha-II;32;6;3
627640;Kannadi-I;32;593;5649;52400;Kannadi-I;32;6;3
627641;Kannadi-II;32;593;5649;52500;Kannadi-II;32;6;3
627642;Kodumba;32;593;5649;52600;Kodumba;32;6;3
627643;Peruvemba;32;593;5649;52700;Peruvemba;32;6;3
627644;Polpully;32;593;5649;52800;Polpully;32;6;3
627645;Elappully-II;32;593;5649;52900;Elappully-II;32;6;3
627646;Elappully-I;32;593;5649;53000;Elappully-I;32;6;3
627647;Pudussery East;32;593;5649;53300;Pudussery East;32;6;3
627648;Puthuppariyaram (CT);32;593;5649;40603000;Puthuppariyaram  (OG);32;6;3
627649;Hemambikanagar (CT);32;593;5649;52000;Akathethara (Part);32;6;3
627650;Pudussery Central (CT);32;593;5649;53200;Pudussery Central;32;6;3
627651;Pudussery West (CT);32;593;5649;53100;Pudussery West;32;6;3
627652;Marutharode (CT);32;593;5649;40603000;Marutharode  (OG);32;6;3
627653;Pirayiri (CT);32;593;5649;52300;Pirayiri;32;6;3
627654;Koduvayur-II;32;593;5650;53400;Koduvayur-II;32;6;4
627655;Thathamangalam (Part);32;593;5650;53500;Thathamangalam (Part);32;6;4
627656;Chittur (Part);32;593;5650;53600;Chittur (Part);32;6;4
627657;Thekkedesom;32;593;5650;53700;Thekkedesom;32;6;4
627658;Nalleppilly;32;593;5650;53800;Nalleppilly;32;6;4
627659;Kozhinjampara;32;593;5650;53900;Kozhinjampara;32;6;4
627660;Vadakarapathy;32;593;5650;54000;Vadakarapathy;32;6;4
627661;Ozhalapathy;32;593;5650;54100;Ozhalapathy;32;6;4
627662;Eruthempathy;32;593;5650;54200;Eruthempathy;32;6;4
627663;Kozhipathy;32;593;5650;54300;Kozhipathy;32;6;4
627664;Valiyavallampathy;32;593;5650;54400;Valiyavallampathy;32;6;4
627665;Moolathara;32;593;5650;54500;Moolathara;32;6;4
627666;Perumatty;32;593;5650;54600;Perumatty;32;6;4
627667;Vandithavalam;32;593;5650;54700;Vandithavalam;32;6;4
627668;Pattanchery;32;593;5650;54800;Pattanchery;32;6;4
627669;Vadavannur;32;593;5650;54900;Vadavannur;32;6;4
627670;Pallassana;32;593;5650;55000;Pallassana;32;6;4
627671;Vallanghy;32;593;5650;55100;Vallanghy;32;6;4
627672;Nemmara;32;593;5650;55200;Nemmara;32;6;4
627673;Ayiloor;32;593;5650;55300;Ayiloor;32;6;4
627674;Kairady;32;593;5650;55400;Kairady;32;6;4
627675;Thiruvazhiyad;32;593;5650;55500;Thiruvazhiyad;32;6;4
627676;Nelliyampathy;32;593;5650;55600;Nelliyampathy;32;6;4
627677;Elavancherry;32;593;5650;55700;Elavancherry;32;6;4
627678;Kollengode-II;32;593;5650;55800;Kollengode-II;32;6;4
627679;Kollengode-I;32;593;5650;55900;Kollengode-I;32;6;4
627680;Muthalamada-I;32;593;5650;56000;Muthalamada-I;32;6;4
627681;Muthalamada-II;32;593;5650;56100;Muthalamada-II;32;6;4
627682;Koduvayur (CT);32;593;5650;40605000;Koduvayur (OG) ;32;6;4
627683;Puthunagaram (CT);32;593;5650;40604000;Puthunagaram (CT);32;6;4
627684;Peringottukurissi-II;32;593;5651;56200;Peringottukurissi-II;32;6;5
627685;Peringottukurissi-I;32;593;5651;56300;Peringottukurissi-I;32;6;5
627686;Kottayi-I;32;593;5651;56400;Kottayi-I;32;6;5
627687;Kottayi-II;32;593;5651;56500;Kottayi-II;32;6;5
627688;Mathur -I;32;593;5651;56600;Mathur -I;32;6;5
627689;Mathur -II;32;593;5651;56700;Mathur -II;32;6;5
627690;Kuzhalmannam-II;32;593;5651;56800;Kuzhalmannam-II;32;6;5
627691;Thenkurissi-I;32;593;5651;56900;Thenkurissi-I;32;6;5
627692;Thenkurissi-II ;32;593;5651;57000;Thenkurissi-II ;32;6;5
627693;Kuzhalmannam-I;32;593;5651;57100;Kuzhalmannam-I;32;6;5
627694;Kuthannur-I;32;593;5651;57200;Kuthannur-I;32;6;5
627695;Kuthannur-II;32;593;5651;57300;Kuthannur-II;32;6;5
627696;Tarur-I;32;593;5651;57400;Tarur-I;32;6;5
627697;Tarur-II;32;593;5651;57500;Tarur-II;32;6;5
627698;Erimayur-I ;32;593;5651;57600;Erimayur-I ;32;6;5
627699;Erimayur-II;32;593;5651;57700;Erimayur-II;32;6;5
627700;Melarcode ;32;593;5651;57800;Melarcode ;32;6;5
627701;Kavasseri-I;32;593;5651;58000;Kavasseri-I;32;6;5
627702;Kavasseri-II;32;593;5651;58100;Kavasseri-II;32;6;5
627703;Puducode;32;593;5651;58200;Puducode;32;6;5
627704;Kannambra-I;32;593;5651;58300;Kannambra-I;32;6;5
627705;Kannambra-II;32;593;5651;58400;Kannambra-II;32;6;5
627706;Vadakkancheri-I;32;593;5651;58500;Vadakkancheri-I;32;6;5
627707;Vadakkancheri-II;32;593;5651;58600;Vadakkancheri-II;32;6;5
627708;Vandazhi-II;32;593;5651;58700;Vandazhi-II;32;6;5
627709;Vandazhi-I;32;593;5651;58800;Vandazhi-I;32;6;5
627710;Mangalam Dam;32;593;5651;58900;Mangalam Dam;32;6;5
627711;Kizhakkencheri-II;32;593;5651;59000;Kizhakkencheri-II;32;6;5
627712;Kizhakkencheri-I;32;593;5651;59100;Kizhakkencheri-I;32;6;5
627713;Alathur (CT);32;593;5651;57900;Alathur;32;6;5
627714;Perumpilavu;32;594;5652;59400;Perumpilavu;32;7;1
627715;Kadangode;32;594;5652;59500;Kadangode;32;7;1
627716;Thichur;32;594;5652;59600;Thichur;32;7;1
627717;Arangottukara;32;594;5652;59700;Arangottukara;32;7;1
627718;Pallur;32;594;5652;59800;Pallur;32;7;1
627719;Thalassery;32;594;5652;60000;Thalassery;32;7;1
627720;Pilakkad;32;594;5652;60100;Pilakkad;32;7;1
627721;Varavoor;32;594;5652;60200;Varavoor;32;7;1
627722;Painkulam;32;594;5652;60500;Painkulam;32;7;1
627723;Mayannur;32;594;5652;60600;Mayannur;32;7;1
627724;Pampady;32;594;5652;60800;Pampady;32;7;1
627725;Thiruvilwamala;32;594;5652;60900;Thiruvilwamala;32;7;1
627726;Vadakkethara;32;594;5652;61000;Vadakkethara;32;7;1
627727;Kondazhy;32;594;5652;61100;Kondazhy;32;7;1
627728;Chelakode;32;594;5652;61200;Chelakode;32;7;1
627729;Venganellur;32;594;5652;61300;Venganellur;32;7;1
627730;Killimangalam;32;594;5652;61400;Killimangalam;32;7;1
627731;Panjal;32;594;5652;61500;Panjal;32;7;1
627732;Attoor;32;594;5652;61600;Attoor;32;7;1
627733;Mullurkara;32;594;5652;61700;Mullurkara;32;7;1
627734;Kanjirakode;32;594;5652;61800;Kanjirakode;32;7;1
627735;Vellarakkad;32;594;5652;62300;Vellarakkad;32;7;1
627736;Chowwannur(Part);32;594;5652;62500;Chowwannur(Part);32;7;1
627737;Mangad (Part);32;594;5652;62900;Mangad (Part);32;7;1
627738;Kanipayyur (Part);32;594;5652;63100;Kanipayyur (Part);32;7;1
627739;Chemmanthatta;32;594;5652;63200;Chemmanthatta;32;7;1
627740;Vellattanjur;32;594;5652;63800;Vellattanjur;32;7;1
627741;Thayyur;32;594;5652;63900;Thayyur;32;7;1
627742;Kiralur;32;594;5652;64100;Kiralur;32;7;1
627743;Parlikad;32;594;5652;64500;Parlikad;32;7;1
627744;Puthuruthy;32;594;5652;64600;Puthuruthy;32;7;1
627745;Thekkumkara;32;594;5652;65000;Thekkumkara;32;7;1
627746;Karumathara;32;594;5652;65100;Karumathara;32;7;1
627747;Viruppakka;32;594;5652;65200;Viruppakka;32;7;1
627748;Manalithara;32;594;5652;65300;Manalithara;32;7;1
627749;Kurumala;32;594;5652;65400;Kurumala;32;7;1
627750;Thonnurkara;32;594;5652;65500;Thonnurkara;32;7;1
627751;Pangarappilly;32;594;5652;65700;Pangarappilly;32;7;1
627752;Pulakode;32;594;5652;65800;Pulakode;32;7;1
627753;Pazhayannur;32;594;5652;65900;Pazhayannur;32;7;1
627754;Vennur;32;594;5652;66000;Vennur;32;7;1
627755;Elanad;32;594;5652;66100;Elanad;32;7;1
627756;Kaniyarkode (CT);32;594;5652;60700;Kaniyarkode;32;7;1
627757;Cheruthuruthi (CT);32;594;5652;60400;Cheruthuruthi;32;7;1
627758;Nedumpura (CT);32;594;5652;60300;Nedumpura ;32;7;1
627759;Desamangalam (CT);32;594;5652;59900;Desamangalam;32;7;1
627760;Kadavallur (CT);32;594;5652;59200;Kadavallur;32;7;1
627761;Kattakampal (CT);32;594;5652;62800;Kattakampal;32;7;1
627762;Pazhanji (CT);32;594;5652;62700;Pazhanji;32;7;1
627763;Karikkad (CT);32;594;5652;59300;Karikkad;32;7;1
627764;Nelluwaya (CT);32;594;5652;62100;Nelluwaya;32;7;1
627765;Kottappuram (CT);32;594;5652;62000;Kottappuram;32;7;1
627766;Chittanda (CT);32;594;5652;61900;Chittanda;32;7;1
627767;Kumaranellur (CT);32;594;5652;64800;Kumaranellur;32;7;1
627768;Chelakkara (CT);32;594;5652;65600;Chelakkara;32;7;1
627769;Enkakkad (CT);32;594;5652;64900;Enkakkad;32;7;1
627770;Wadakkanchery (CT);32;594;5652;64700;Wadakkanchery;32;7;1
627771;Kariyannur (CT);32;594;5652;62200;Kariyannur;32;7;1
627772;Eyyal (CT);32;594;5652;63300;Eyyal;32;7;1
627773;Chiramanangad (CT);32;594;5652;62400;Chiramanangad;32;7;1
627774;Akathiyoor (CT);32;594;5652;40701000;Akathiyoor (CT);32;7;1
627775;Porkulam (CT);32;594;5652;62600;Porkulam;32;7;1
627776;Choondal (CT);32;594;5652;63400;Choondal;32;7;1
627777;Chiranellur (CT);32;594;5652;63700;Chiranellur;32;7;1
627778;Velur (CT);32;594;5652;64000;Velur;32;7;1
627779;Mundathikode (CT);32;594;5652;64200;Mundathikode;32;7;1
627780;Peringandoor (CT);32;594;5652;64300;Peringandoor;32;7;1
627781;Minalur (CT);32;594;5652;64400;Minalur;32;7;1
627782;Eranellur (CT);32;594;5652;63600;Eranellur;32;7;1
627783;Alur (CT);32;594;5652;63500;Alur;32;7;1
627784;Kandanassery (CT);32;594;5652;63000;Kandanassery ;32;7;1
627785;Kadappuram ;32;594;5653;66800;Kadappuram ;32;7;2
627786;Annakara;32;594;5653;67100;Annakara;32;7;2
627787;Irimbranallur;32;594;5653;67400;Irimbranallur;32;7;2
627788;Kundazhiyur;32;594;5653;67500;Kundazhiyur;32;7;2
627789;Engandiyur;32;594;5653;67600;Engandiyur;32;7;2
627790;Nattika;32;594;5653;67900;Nattika;32;7;2
627791;Valappad;32;594;5653;68000;Valappad;32;7;2
627792;Kadikkad (CT);32;594;5653;66200;Kadikkad;32;7;2
627793;Punnayurkulam (CT);32;594;5653;66300;Punnayurkulam;32;7;2
627794;Vadakkekad (CT);32;594;5653;66400;Vadakkekad;32;7;2
627795;Punnayur (CT);32;594;5653;66500;Punnayur;32;7;2
627796;Edakkazhiyur (CT);32;594;5653;66600;Edakkazhiyur;32;7;2
627797;Vylathur (CT);32;594;5653;66700;Vylathur;32;7;2
627798;Pookode (CT);32;594;5653;40706000;Pookode (OG);32;7;2
627799;Iringaprom (CT);32;594;5653;40705000;Iringaprom (CT);32;7;2
627800;Perakam (CT);32;594;5653;40704000;Perakam (CT);32;7;2
627801;Orumanayur (CT);32;594;5653;66900;Orumanayur;32;7;2
627802;Paluvai (CT);32;594;5653;40708000;Paluvai (CT);32;7;2
627803;Thaikkad (CT);32;594;5653;40707000;Thaikkad (CT);32;7;2
627804;Brahmakulam (CT);32;594;5653;40710000;Brahmakulam (CT);32;7;2
627805;Elavally (CT);32;594;5653;67000;Elavally;32;7;2
627806;Pavaratty (CT);32;594;5653;40709000;Pavaratty (CT);32;7;2
627807;Venmanad (CT);32;594;5653;40711000;Venmanad (CT);32;7;2
627808;Mullassery (CT);32;594;5653;67200;Mullassery;32;7;2
627809;Venkitangu (CT);32;594;5653;67300;Venkitangu;32;7;2
627810;Vadanappally (CT);32;594;5653;67700;Vadanappally;32;7;2
627811;Talikkulam (CT);32;594;5653;67800;Talikkulam;32;7;2
627812;Velappaya;32;594;5654;68500;Velappaya;32;7;3
627813;Madakkathara;32;594;5654;68800;Madakkathara;32;7;3
627814;Chalakkal;32;594;5654;69300;Chalakkal;32;7;3
627815;Pananchery;32;594;5654;69900;Pananchery;32;7;3
627816;Peechi;32;594;5654;70000;Peechi;32;7;3
627817;Mannamangalam;32;594;5654;70100;Mannamangalam;32;7;3
627818;Mulayam;32;594;5654;70400;Mulayam;32;7;3
627819;Pullu;32;594;5654;71400;Pullu;32;7;3
627820;Pallippuram;32;594;5654;71500;Pallippuram;32;7;3
627821;Alappad;32;594;5654;72000;Alappad;32;7;3
627822;Chazhoor;32;594;5654;72100;Chazhoor;32;7;3
627823;Inchamudi;32;594;5654;72700;Inchamudi;32;7;3
627824;Arattupuzha;32;594;5654;72900;Arattupuzha;32;7;3
627825;Killannur (CT);32;594;5654;68600;Killannur;32;7;3
627826;Thangalur (CT);32;594;5654;68300;Thangalur;32;7;3
627827;Avanur (CT);32;594;5654;68400;Avanur;32;7;3
627828;Anjur (CT);32;594;5654;68200;Anjur;32;7;3
627829;Kaiparamba (CT);32;594;5654;68100;Kaiparamba;32;7;3
627830;Tholur (CT);32;594;5654;69200;Tholur;32;7;3
627831;Edakkalathur (CT);32;594;5654;69100;Edakkalathur;32;7;3
627832;Peramangalam (CT);32;594;5654;69000;Peramangalam;32;7;3
627833;Choolissery (CT);32;594;5654;68900;Choolissery;32;7;3
627834;Pottore (CT);32;594;5654;40713000;Pottore (CT);32;7;3
627835;Kolazhy (CT);32;594;5654;40712000;Kolazhy (CT);32;7;3
627836;Kurichikkara (CT);32;594;5654;68700;Kurichikkara;32;7;3
627837;Vellanikkara (CT);32;594;5654;69800;Vellanikkara;32;7;3
627838;Kuttoor (CT);32;594;5654;69700;Kuttoor;32;7;3
627839;Puzhakkal (CT);32;594;5654;69600;Puzhakkal;32;7;3
627840;Puranattukara (CT);32;594;5654;40714000;Puranattukara (CT);32;7;3
627841;Chittilappilly (CT);32;594;5654;69500;Chittilappilly;32;7;3
627842;Adat (CT);32;594;5654;69400;Adat;32;7;3
627843;Kozhukkully (CT);32;594;5654;70500;Kozhukkully;32;7;3
627844;Kainoor (CT);32;594;5654;70300;Kainoor;32;7;3
627845;Nadathara (CT);32;594;5654;40715000;Nadathara (CT);32;7;3
627846;Parakkad (CT);32;594;5654;70600;Parakkad;32;7;3
627847;Karamuck (CT);32;594;5654;71100;Karamuck;32;7;3
627848;Manalur (CT);32;594;5654;71000;Manalur;32;7;3
627849;Eravu (CT);32;594;5654;70900;Eravu;32;7;3
627850;Veluthur (CT);32;594;5654;70800;Veluthur;32;7;3
627851;Manakkody (CT);32;594;5654;70700;Manakkody;32;7;3
627852;Marathakkara (CT);32;594;5654;40717000;Marathakkara (CT);32;7;3
627853;Puthur (CT);32;594;5654;70200;Puthur;32;7;3
627854;Avinissery (CT);32;594;5654;40718000;Avinissery (CT);32;7;3
627855;Palissery (CT);32;594;5654;40719000;Palissery (CT);32;7;3
627856;Venginissery (CT);32;594;5654;71700;Venginissery;32;7;3
627857;Kodannur (CT);32;594;5654;71600;Kodannur;32;7;3
627858;Anthicad (CT);32;594;5654;71300;Anthicad;32;7;3
627859;Padiyam (CT);32;594;5654;71200;Padiyam;32;7;3
627860;Vadakkummuri (CT);32;594;5654;72300;Vadakkummuri;32;7;3
627861;Kizhakkummuri (CT);32;594;5654;72200;Kizhakkummuri;32;7;3
627862;Cherpu (CT);32;594;5654;71900;Cherpu;32;7;3
