village_code_2011;village_name_2011;state_code_2011;district_code_2011;sub_district_code_2011;village_code_2001;village_name_2001;state_code_2001;district_code_2001;sub_district_code_2001
602788;Jamaga;29;563;5480;707100;Jamaga;29;10;3
602789;Amga;29;563;5480;707200;Amga;29;10;3
602790;Gutti;29;563;5480;707300;Gutti;29;10;3
602791;Donshirgur;29;563;5480;707400;Donshirgur;29;10;3
602792;Badashirgur;29;563;5480;707500;Badashirgur;29;10;3
602793;Narnalli;29;563;5480;707600;Narnalli;29;10;3
602794;Bommanalli;29;563;5480;707700;Bommanalli;29;10;3
602795;Kegdal;29;563;5480;707800;Kegdal;29;10;3
602796;Vincholli;29;563;5480;707900;Vincholli;29;10;3
602797;Addigera;29;563;5480;708000;Addigera;29;10;3
602798;Bhagawati;29;563;5480;708100;Bhagawati;29;10;3
602799;Malawadi;29;563;5480;708200;Malawadi;29;10;3
602800;Thakkar Basapur;29;563;5480;708300;Thakkar Basapur;29;10;3
602801;Bhimanalli;29;563;5480;708400;Bhimanalli;29;10;3
602802;Machapur;29;563;5480;708500;Machapur;29;10;3
602803;Tatgera;29;563;5480;708600;Tatgera;29;10;3
602804;Gardolli;29;563;5480;708700;Gardolli;29;10;3
602805;Gadagera;29;563;5480;708800;Gadagera;29;10;3
602806;Karlkatta;29;563;5480;708900;Karlkatta;29;10;3
602807;Agasalkatta;29;563;5480;709000;Agasalkatta;29;10;3
602808;Ajga0N;29;563;5480;709100;Ajga0N;29;10;3
602809;Kesrolli;29;563;5480;709200;Kesrolli;29;10;3
602810;Halsi;29;563;5480;709300;Halsi;29;10;3
602811;Kurigadde;29;563;5480;709400;Kurigadde;29;10;3
602812;Siddapur;29;563;5480;709500;Siddapur;29;10;3
602813;Kumbarkop;29;563;5480;709600;Kumbarkop;29;10;3
602814;Tippingeri;29;563;5480;709700;Tippingeri;29;10;3
602815;Pura;29;563;5480;709800;Pura;29;10;3
602816;Arshingeri;29;563;5480;709900;Arshingeri;29;10;3
602817;Kalginkop;29;563;5480;710000;Kalginkop;29;10;3
602818;Gundolli;29;563;5480;710100;Gundolli;29;10;3
602819;Sambrani;29;563;5480;710200;Sambrani;29;10;3
602820;Balshettikop;29;563;5480;710300;Balshettikop;29;10;3
602821;Chotakanshirda;29;563;5480;710400;Chotakanshirda;29;10;3
602822;Bukkankoppa;29;563;5480;710500;Bukkankoppa;29;10;3
602823;Nilwani;29;563;5480;710600;Nilwani;29;10;3
602824;Ajminal;29;563;5480;710700;Ajminal;29;10;3
602825;Hosur;29;563;5480;710800;Hosur;29;10;3
602826;Adikehosur;29;563;5480;710900;Adikehosur;29;10;3
602827;Dodkop;29;563;5480;711000;Dodkop;29;10;3
602828;Jatgahosur;29;563;5480;711100;Jatgahosur;29;10;3
602829;Mavinkop;29;563;5480;711200;Mavinkop;29;10;3
602830;Tattigeri;29;563;5480;711300;Tattigeri;29;10;3
602831;Bogur ;29;563;5480;711400;Bogur;29;10;3
602832;Mundki;29;563;5480;711500;Mundki;29;10;3
602833;Arlwad;29;563;5480;711600;Arlwad;29;10;3
602834;Homnalli;29;563;5480;711700;Homnalli;29;10;3
602835;Madnalli;29;563;5480;711800;Madnalli;29;10;3
602836;Dusagi;29;563;5480;711900;Dusagi;29;10;3
602837;Muttalmuri;29;563;5480;712000;Muttalmuri;29;10;3
602838;Antrolli;29;563;5480;712100;Antrolli;29;10;3
602839;Hunswad;29;563;5480;712200;Hunswad;29;10;3
602840;Satnalli;29;563;5480;712300;Satnalli;29;10;3
602841;Malwad;29;563;5480;712400;Malwad;29;10;3
602842;Ambodaga;29;563;5480;712500;Ambodaga;29;10;3
602843;Pala;29;563;5480;712600;Pala;29;10;3
602844;Kalasapur;29;563;5480;712700;Kalasapur;29;10;3
602845;Mangalawad;29;563;5480;712800;Mangalawad;29;10;3
602846;Tergaon;29;563;5480;712900;Tergaon;29;10;3
602847;Havagi;29;563;5480;713000;Havagi;29;10;3
602848;Kerwad (H);29;563;5480;713100;Kerwad (H);29;10;3
602849;Magwad;29;563;5480;713200;Magwad;29;10;3
602850;Buzurkanchanalli;29;563;5480;713300;Buzurkanchanalli;29;10;3
602851;Tatwanagi;29;563;5480;713400;Tatwanagi;29;10;3
602852;Ammankop;29;563;5480;713500;Ammankop;29;10;3
602853;Jogankop;29;563;5480;713600;Jogankop;29;10;3
602854;Bhanasageri;29;563;5480;713700;Bhanasageri;29;10;3
602855;Tegnalli;29;563;5480;713800;Tegnalli;29;10;3
602856;Alolli;29;563;5480;713900;Alolli;29;10;3
602857;Khamdolli;29;563;5480;714000;Khamdolli;29;10;3
602858;Chibbalgeri;29;563;5480;714100;Chibbalgeri;29;10;3
602859;Guttibail;29;563;5480;714200;Guttibail;29;10;3
602860;Nagshetikop;29;563;5480;714300;Nagshetikop;29;10;3
602861;Mundwad;29;563;5480;714400;Mundwad;29;10;3
602862;Ghadiyal;29;563;5480;714500;Ghadiyal;29;10;3
602863;Shivapur;29;563;5480;714600;Shivapur;29;10;3
602864;Guledkop;29;563;5480;714700;Guledkop;29;10;3
602865;Belwatgi;29;563;5480;714800;Belwatgi;29;10;3
602866;Dongrikop;29;563;5480;714900;Dongrikop;29;10;3
602867;Murkwad;29;563;5480;715000;Murkwad;29;10;3
602868;Golehalli;29;563;5480;715100;Golehalli;29;10;3
602869;Malwadi;29;563;5480;715200;Malwadi;29;10;3
602870;Mugadkop;29;563;5480;715300;Mugadkop;29;10;3
602871;Khurd Kanchanalli;29;563;5480;715400;Khurd Kanchanalli;29;10;3
602872;Janaga;29;563;5480;715500;Janaga;29;10;3
602873;Chinaginkop;29;563;5480;715600;Chinaginkop;29;10;3
602874;Jatga;29;563;5480;715700;Jatga;29;10;3
602875;Basawalli;29;563;5480;715800;Basawalli;29;10;3
602876;Nandigadda;29;563;5480;715900;Nandigadda;29;10;3
602877;Kawalwad;29;563;5480;716000;Kawalwad;29;10;3
602878;Hampehalli;29;563;5480;716100;Hampehalli;29;10;3
602880;Kattige;29;563;5481;716200;Kattige;29;10;4
602881;Dehalli;29;563;5481;716300;Dehalli;29;10;4
602882;Bisgod;29;563;5481;716400;Bisgod;29;10;4
602883;Nagarakhan;29;563;5481;716500;Nagarakhan;29;10;4
602884;Hukkali;29;563;5481;716600;Hukkali;29;10;4
602885;Gotguli;29;563;5481;716700;Gotguli;29;10;4
602886;Lalguli;29;563;5481;716800;Lalguli;29;10;4
602887;Kannigeri;29;563;5481;716900;Kannigeri;29;10;4
602888;Kannadagal;29;563;5481;717000;Kannadagal;29;10;4
602889;Belegeri;29;563;5481;717100;Belegeri;29;10;4
602890;Angod;29;563;5481;717200;Angod;29;10;4
602891;Savagadde;29;563;5481;717300;Savagadde;29;10;4
602892;Baragadde;29;563;5481;717400;Baragadde;29;10;4
602893;Geral;29;563;5481;717500;Geral;29;10;4
602894;Shistamudi;29;563;5481;717600;Shistamudi;29;10;4
602895;Tatagar;29;563;5481;717700;Tatagar;29;10;4
602896;Shigepal;29;563;5481;717800;Shigepal;29;10;4
602897;Hutakmane;29;563;5481;717900;Hutakmane;29;10;4
602898;Hiriyal;29;563;5481;718000;Hiriyal;29;10;4
602899;Balagar;29;563;5481;718100;Balagar;29;10;4
602900;Kalache;29;563;5481;718400;Kalache;29;10;4
602901;Kanur;29;563;5481;718500;Kanur;29;10;4
602902;Bare;29;563;5481;718600;Bare;29;10;4
602903;Marahalli;29;563;5481;718700;Marahalli;29;10;4
602904;Benadaguli;29;563;5481;718800;Benadaguli;29;10;4
602905;Mavinamane;29;563;5481;718900;Mavinamane;29;10;4
602906;Honagadde;29;563;5481;719000;Honagadde;29;10;4
602907;Targar;29;563;5481;719100;Targar;29;10;4
602908;Beegar;29;563;5481;719200;Beegar;29;10;4
602909;Baginkatta;29;563;5481;719300;Baginkatta;29;10;4
602910;Chimanalli;29;563;5481;719400;Chimanalli;29;10;4
602911;Lingadabailu;29;563;5481;719500;Lingadabailu;29;10;4
602912;Hamsana Gadde;29;563;5481;719600;Hamsana Gadde;29;10;4
602913;Donagar;29;563;5481;719700;Donagar;29;10;4
602914;Gharwas;29;563;5481;719800;Gharwas;29;10;4
602915;Gopadmane;29;563;5481;719900;Gopadmane;29;10;4
602916;Jogadamane;29;563;5481;720000;Jogadamane;29;10;4
602917;K0Madi;29;563;5481;720100;K0Madi;29;10;4
602918;Idagundi;29;563;5481;720200;Idagundi;29;10;4
602919;Telangar;29;563;5481;720300;Telangar;29;10;4
602920;Vajralli;29;563;5481;720400;Vajralli;29;10;4
602921;Jogalepal;29;563;5481;720500;Jogalepal;29;10;4
602922;Ambagaon;29;563;5481;720600;Ambagaon;29;10;4
602923;Kodlagadde;29;563;5481;720700;Kodlagadde;29;10;4
602924;Chikkumane;29;563;5481;720800;Chikkumane;29;10;4
602925;Gullapur;29;563;5481;720900;Gullapur;29;10;4
602926;Arbail;29;563;5481;721000;Arbail;29;10;4
602927;Dabaguli;29;563;5481;721100;Dabaguli;29;10;4
602928;Kelashi;29;563;5481;721200;Kelashi;29;10;4
602929;Hastakaragadde;29;563;5481;721300;Hastakaragadde;29;10;4
602930;Balekani;29;563;5481;721400;Balekani;29;10;4
602931;Nandolli;29;563;5481;721500;Nandolli;29;10;4
602932;Kavadikere;29;563;5481;721600;Kavadikere;29;10;4
602933;Belakanda;29;563;5481;721700;Belakanda;29;10;4
602934;Analgar;29;563;5481;721800;Analgar;29;10;4
602935;Hulagan;29;563;5481;721900;Hulagan;29;10;4
602936;Sulagar;29;563;5481;722000;Sulagar;29;10;4
602937;Heggumbale;29;563;5481;722100;Heggumbale;29;10;4
602938;Holemadu;29;563;5481;722200;Holemadu;29;10;4
602939;Devaragadde;29;563;5481;722300;Devaragadde;29;10;4
602940;Magod ;29;563;5481;722400;Magod;29;10;4
602941;Chandguli;29;563;5481;722500;Chandguli;29;10;4
602942;Malalgaon;29;563;5481;722600;Malalgaon;29;10;4
602943;Hutkhanda;29;563;5481;722700;Hutkhanda;29;10;4
602944;Kalasuru;29;563;5481;722800;Kalasuru;29;10;4
602945;Heggapur;29;563;5481;722900;Heggapur;29;10;4
602946;Madnur;29;563;5481;723000;Madnur;29;10;4
602947;Kolikeri;29;563;5481;723100;Kolikeri;29;10;4
602948;Kanchanahalli;29;563;5481;723200;Kanchanahalli;29;10;4
602949;Kiravatti;29;563;5481;723300;Kiravatti;29;10;4
602950;Hosalli;29;563;5481;723400;Hosalli;29;10;4
602951;Bankasalli;29;563;5481;723500;Bankasalli;29;10;4
602952;Bendigeri;29;563;5481;723600;Bendigeri;29;10;4
602953;Gadijogadmane;29;563;5481;723700;Gadijogadmane;29;10;4
602954;Bhomnalli;29;563;5481;723800;Bhomnalli;29;10;4
602955;Somanalli;29;563;5481;723900;Somanalli;29;10;4
602956;Chikkotti;29;563;5481;724000;Chikkotti;29;10;4
602957;Kampli;29;563;5481;724100;Kampli;29;10;4
602958;Harigadde;29;563;5481;724200;Harigadde;29;10;4
602959;Tolagod;29;563;5481;724300;Tolagod;29;10;4
602960;Yadalli;29;563;5481;724400;Yadalli;29;10;4
602961;Kundoor;29;563;5481;724500;Kundoor;29;10;4
602962;Kusguli;29;563;5481;724600;Kusguli;29;10;4
602963;Hasanagi;29;563;5481;724700;Hasanagi;29;10;4
602964;Devarakallalli;29;563;5481;724800;Devarakallalli;29;10;4
602965;Malakoppa;29;563;5481;724900;Malakoppa;29;10;4
602966;Aalwad;29;563;5481;725000;Aalwad;29;10;4
602967;Kerehosalli;29;563;5481;725100;Kerehosalli;29;10;4
602968;Bilki;29;563;5481;725200;Bilki;29;10;4
602969;Puratbomnalli;29;563;5481;725300;Puratbomnalli;29;10;4
602970;Hotageri;29;563;5481;725400;Hotageri;29;10;4
602971;Mudanagi;29;563;5481;725500;Mudanagi;29;10;4
602972;Shiranala;29;563;5481;725600;Shiranala;29;10;4
602973;Halagod;29;563;5481;725700;Halagod;29;10;4
602974;Hitlasara;29;563;5481;725800;Hitlasara;29;10;4
602975;Baichgod;29;563;5481;725900;Baichgod;29;10;4
602976;Halasinkoppa;29;563;5481;726000;Halasinkoppa;29;10;4
602977;Kanenalli;29;563;5481;726100;Kanenalli;29;10;4
602978;Shigemaneummachagi;29;563;5481;726200;Shigemaneummachagi;29;10;4
602979;Hiresar;29;563;5481;726300;Hiresar;29;10;4
602980;Bidralli;29;563;5481;726400;Bidralli;29;10;4
602981;Hittlalli;29;563;5481;726500;Hittlalli;29;10;4
602982;Ilehalli;29;563;5481;726600;Ilehalli;29;10;4
602983;Chavatti;29;563;5481;726700;Chavatti;29;10;4
602984;Kanagod-Balehadda;29;563;5481;726800;Kanagod-Balehadda;29;10;4
602985;Sankadagundi;29;563;5481;726900;Sankadagundi;29;10;4
602986;Kotemane;29;563;5481;727000;Kotemane;29;10;4
602987;Totadakallalli;29;563;5481;727100;Totadakallalli;29;10;4
602988;Hunasemane;29;563;5481;727200;Hunasemane;29;10;4
602989;Hullaramane;29;563;5481;727300;Hullaramane;29;10;4
602990;Jakkolli;29;563;5481;727400;Jakkolli;29;10;4
602991;Jaddigadde;29;563;5481;727500;Jaddigadde;29;10;4
602992;Savane;29;563;5481;727600;Savane;29;10;4
602993;Uchageri;29;563;5481;727700;Uchageri;29;10;4
602994;Bharatanahalli;29;563;5481;727800;Bharatanahalli;29;10;4
602995;Bharanii;29;563;5481;727900;Bharanii;29;10;4
602996;Kannur - Heggaranii;29;563;5481;728000;Kannur - Heggaranii;29;10;4
602997;Tarehalli;29;563;5481;728100;Tarehalli;29;10;4
602998;Hemmadi;29;563;5481;728200;Hemmadi;29;10;4
602999;Vanakemane;29;563;5481;728300;Vanakemane;29;10;4
603000;Kundargi;29;563;5481;728400;Kundargi;29;10;4
603001;Hasalmane;29;563;5481;728500;Hasalmane;29;10;4
603002;Bellambi;29;563;5481;728600;Bellambi;29;10;4
603003;Sampekoppa;29;563;5481;728700;Sampekoppa;29;10;4
603004;Beejanakoppa;29;563;5481;728800;Beejanakoppa;29;10;4
603005;Yerebail;29;563;5482;728900;Yerebail;29;10;5
603006;Hulihonda;29;563;5482;729000;Hulihonda;29;10;5
603007;Agadi;29;563;5482;729100;Agadi;29;10;5
603008;Nandikatta;29;563;5482;729200;Nandikatta;29;10;5
603009;Ugginkeri;29;563;5482;729300;Ugginkeri;29;10;5
603010;Gunjavati;29;563;5482;729400;Gunjavati;29;10;5
603011;Mainalli;29;563;5482;729500;Mainalli;29;10;5
603012;Balehalli ;29;563;5482;729600;Balehalli;29;10;5
603013;Kusur;29;563;5482;729700;Kusur;29;10;5
603014;Indoor;29;563;5482;729800;Indoor;29;10;5
603015;Hungunda;29;563;5482;729900;Hungunda;29;10;5
603016;Wadagatta;29;563;5482;730000;Wadagatta;29;10;5
603017;Bachanaki;29;563;5482;730100;Bachanaki;29;10;5
603018;Kopp  (Ind);29;563;5482;730200;Kopp  (Ind);29;10;5
603019;Kargolli;29;563;5482;730400;Kargolli;29;10;5
603020;Tamyankoppa;29;563;5482;730500;Tamyankoppa;29;10;5
603021;Chowdalli;29;563;5482;730600;Chowdalli;29;10;5
603022;Kyasankeri;29;563;5482;730700;Kyasankeri;29;10;5
603023;Teginkoppa;29;563;5482;730800;Teginkoppa;29;10;5
603024;Pur;29;563;5482;730900;Pur;29;10;5
603025;Nyasargi;29;563;5482;731000;Nyasargi;29;10;5
603026;Kundargi;29;563;5482;731100;Kundargi;29;10;5
603027;Sanavalli;29;563;5482;731200;Sanavalli;29;10;5
603028;Bappalgundi;29;563;5482;731300;Bappalgundi;29;10;5
603029;Bappalkatti;29;563;5482;731400;Bappalkatti;29;10;5
603030;Ajjihalli;29;563;5482;731500;Ajjihalli;29;10;5
603031;Lakkolli;29;563;5482;731600;Lakkolli;29;10;5
603032;Malavalli;29;563;5482;731700;Malavalli;29;10;5
603033;Byanalli;29;563;5482;731800;Byanalli;29;10;5
603034;Kalkeri;29;563;5482;731900;Kalkeri;29;10;5
603035;Basavanakoppa;29;563;5482;732000;Basavanakoppa;29;10;5
603036;Rayanalli ;29;563;5482;732100;Rayanalli;29;10;5
603037;Andalgi;29;563;5482;732200;Andalgi;29;10;5
603038;Kavalakoppa;29;563;5482;732300;Kavalakoppa;29;10;5
603039;Salgaon;29;563;5482;732400;Salgaon;29;10;5
603040;Hirehalli;29;563;5482;732500;Hirehalli;29;10;5
603041;Chigalli;29;563;5482;732600;Chigalli;29;10;5
603042;Chipageri;29;563;5482;732700;Chipageri;29;10;5
603043;Ganadahalli;29;563;5482;732800;Ganadahalli;29;10;5
603044;Tattalli (Katur);29;563;5482;732900;Tattalli (Katur);29;10;5
603045;Kallalli;29;563;5482;733000;Kallalli;29;10;5
603046;Nagnoor;29;563;5482;733100;Nagnoor;29;10;5
603047;Chikka Haravalli;29;563;5482;733200;Chikka Haravalli;29;10;5
603048;Chitgeri;29;563;5482;733300;Chitgeri;29;10;5
603049;Chalgeri;29;563;5482;733400;Chalgeri;29;10;5
603050;Ammatgar;29;563;5482;733500;Ammatgar;29;10;5
603051;Attangi;29;563;5482;733600;Attangi;29;10;5
603052;Doddaharvalli;29;563;5482;733700;Doddaharvalli;29;10;5
603053;Katur;29;563;5482;733800;Katur;29;10;5
603054;Mudasali;29;563;5482;733900;Mudasali;29;10;5
603055;Alalli;29;563;5482;734000;Alalli;29;10;5
603056;Mavakoppa;29;563;5482;734100;Mavakoppa;29;10;5
603057;Maragadi;29;563;5482;734200;Maragadi;29;10;5
603058;Shinganahalli;29;563;5482;734300;Shinganahalli;29;10;5
603059;Hulihonda;29;563;5482;734400;Hulihonda;29;10;5
603060;Oralgi;29;563;5482;734500;Oralgi;29;10;5
603061;Borangudde;29;563;5482;734600;Borangudde;29;10;5
603062;Hudelkoppa;29;563;5482;734700;Hudelkoppa;29;10;5
603063;Ramapur;29;563;5482;734800;Ramapur;29;10;5
603064;Veerapur;29;563;5482;734900;Veerapur;29;10;5
603065;Kodambi ;29;563;5482;735000;Kodambi;29;10;5
603066;Bhadrapura;29;563;5482;735100;Bhadrapura;29;10;5
603067;Pala;29;563;5482;735200;Pala;29;10;5
603068;Ingalki;29;563;5482;735300;Ingalki;29;10;5
603069;Kalkoppa;29;563;5482;735400;Kalkoppa;29;10;5
603070;Bommarshikoppa;29;563;5482;735500;Bommarshikoppa;29;10;5
603071;Kurli;29;563;5482;735600;Kurli;29;10;5
603072;Togralli;29;563;5482;735700;Togralli;29;10;5
603073;Atabail;29;563;5482;735800;Atabail;29;10;5
603074;Kanchikoppa;29;563;5482;735900;Kanchikoppa;29;10;5
603075;Shanvalli;29;563;5482;736000;Shanvalli;29;10;5
603076;Ummachagi;29;563;5482;736100;Ummachagi;29;10;5
603077;Hostot;29;563;5482;736200;Hostot;29;10;5
603078;Bedasgaon;29;563;5482;736300;Bedasgaon;29;10;5
603079;Halaharavi;29;563;5482;736400;Halaharavi;29;10;5
603080;Balekoppa;29;563;5482;736500;Balekoppa;29;10;5
603081;Bekkod;29;563;5482;736600;Bekkod;29;10;5
603082;Naginkeri;29;563;5482;736700;Naginkeri;29;10;5
603083;Siddapur;29;563;5482;736800;Siddapur;29;10;5
603084;Malgi;29;563;5482;736900;Malgi;29;10;5
603085;Kop (Gotgudi);29;563;5482;737000;Kop (Gotgudi);29;10;5
603086;Gotagudi;29;563;5482;737100;Gotagudi;29;10;5
603087;Kolgi;29;563;5482;737200;Kolgi;29;10;5
603088;Haraganalli;29;563;5482;737300;Haraganalli;29;10;5
603089;Veerapur;29;563;5482;737400;Veerapur;29;10;5
603090;Jangeri;29;563;5482;737500;Jangeri;29;10;5
603091;Hoskoppa;29;563;5482;737600;Hoskoppa;29;10;5
603092;Borangudda;29;563;5482;737700;Borangudda;29;10;5
603093;Kyadgikop;29;563;5482;737800;Kyadgikop;29;10;5
603094;Yemagalli;29;563;5482;737900;Yemagalli;29;10;5
603095;Tattilli (Mundgod) (CT);29;563;5482;730300;Tattilli (Mundgod);29;10;5
603096;Dhoranagiri ;29;563;5483;738000;Dhoranagiri;29;10;6
603097;Kalgadde Kanchigadde ;29;563;5483;738100;Kalgadde Kanchigadde;29;10;6
603098;Sonaginmane ;29;563;5483;738200;Sonaginmane;29;10;6
603099;Kodnagadde ;29;563;5483;738300;Kodnagadde;29;10;6
603100;Mensi ;29;563;5483;738400;Mensi;29;10;6
603101;Balekaimane ;29;563;5483;738500;Balekaimane;29;10;6
603102;Muski ;29;563;5483;738600;Muski;29;10;6
603103;Kakkalli ;29;563;5483;738700;Kakkalli;29;10;6
603104;Kanamuski ;29;563;5483;738800;Kanamuski;29;10;6
603105;Shirgani ;29;563;5483;738900;Shirgani;29;10;6
603106;Gonsar ;29;563;5483;739000;Gonsar;29;10;6
603107;Vanalli ;29;563;5483;739100;Vanalli;29;10;6
603108;Guruvalli ;29;563;5483;739200;Guruvalli;29;10;6
603109;Audala ;29;563;5483;739300;Audala;29;10;6
603110;Mogadde;29;563;5483;739400;Mogadde;29;10;6
603111;Mathadeval ;29;563;5483;739500;Mathadeval;29;10;6
603112;Kodigar ;29;563;5483;739600;Kodigar;29;10;6
603113;Bakkal ;29;563;5483;739700;Bakkal;29;10;6
603114;Nakshe ;29;563;5483;739800;Nakshe;29;10;6
603115;Koligar ;29;563;5483;739900;Koligar;29;10;6
603116;Muregar ;29;563;5483;740000;Muregar;29;10;6
603117;Kudragod ;29;563;5483;740100;Kudragod;29;10;6
603118;Neelkani ;29;563;5483;740200;Neelkani;29;10;6
603119;Naigar ;29;563;5483;740300;Naigar;29;10;6
603120;Jaddigadde ;29;563;5483;740400;Jaddigadde;29;10;6
603121;Manadur ;29;563;5483;740500;Manadur;29;10;6
603122;Tattisar ;29;563;5483;740600;Tattisar;29;10;6
603123;Singanalli ;29;563;5483;740700;Singanalli;29;10;6
603124;Hancharata ;29;563;5483;740800;Hancharata;29;10;6
603125;Sonda ;29;563;5483;740900;Sonda;29;10;6
603126;Hulgol ;29;563;5483;741000;Hulgol;29;10;6
603127;Malenalli ;29;563;5483;741100;Malenalli;29;10;6
603128;Arasapur ;29;563;5483;741200;Arasapur;29;10;6
603129;Belale ;29;563;5483;741300;Belale;29;10;6
603130;Golikoppa ;29;563;5483;741400;Golikoppa;29;10;6
603131;Bhairumbe ;29;563;5483;741500;Bhairumbe;29;10;6
603132;Bommanalli ;29;563;5483;741600;Bommanalli;29;10;6
603133;Agasal ;29;563;5483;741700;Agasal;29;10;6
603134;Harehulekal ;29;563;5483;741800;Harehulekal;29;10;6
603135;Kelgin Onikeri ;29;563;5483;741900;Kelgin Onikeri;29;10;6
603136;Melin Onikeri ;29;563;5483;742000;Melin Onikeri;29;10;6
603137;Modur ;29;563;5483;742100;Modur;29;10;6
603138;Salkani ;29;563;5483;742200;Salkani;29;10;6
603139;Kadbal ;29;563;5483;742300;Kadbal;29;10;6
603140;Shigehalli ;29;563;5483;742400;Shigehalli;29;10;6
603141;Balegadde ;29;563;5483;742500;Balegadde;29;10;6
603142;Karjigimane ;29;563;5483;742600;Karjigimane;29;10;6
603143;Itaguli ;29;563;5483;742700;Itaguli;29;10;6
603144;Koppa ;29;563;5483;742800;Koppa;29;10;6
603145;Andolli ;29;563;5483;742900;Andolli;29;10;6
603146;Devarkoppa ;29;563;5483;743000;Devarkoppa;29;10;6
603147;Hutgar;29;563;5483;;;29;10;6
603148;Harepal ;29;563;5483;743100;Harepal;29;10;6
603149;Puttanamane;29;563;5483;;;29;10;6
603150;Dasangadde ;29;563;5483;743200;Dasangadde;29;10;6
603151;Sadashivalli ;29;563;5483;743300;Sadashivalli;29;10;6
603152;Mundganmane ;29;563;5483;743400;Mundganmane;29;10;6
603153;Kelginkeri ;29;563;5483;743500;Kelginkeri;29;10;6
603154;Sarguppa ;29;563;5483;743600;Sarguppa;29;10;6
603155;Devanmane ;29;563;5483;743700;Devanmane;29;10;6
603156;Benagaon ;29;563;5483;743800;Benagaon;29;10;6
603157;Kallalli ;29;563;5483;743900;Kallalli;29;10;6
603158;Devanalli ;29;563;5483;744000;Devanalli;29;10;6
603159;Onigadde ;29;563;5483;744100;Onigadde;29;10;6
603160;Kalugar ;29;563;5483;744200;Kalugar;29;10;6
603161;Manjaguni ;29;563;5483;744300;Manjaguni;29;10;6
603162;Teppar ;29;563;5483;744400;Teppar;29;10;6
603163;Hebre ;29;563;5483;744500;Hebre;29;10;6
603164;Devimane;29;563;5483;744600;Devimane;29;10;6
603165;Bugadi ;29;563;5483;744700;Bugadi;29;10;6
603166;Hosur ;29;563;5483;744800;Hosur;29;10;6
603167;Bandal ;29;563;5483;744900;Bandal;29;10;6
603168;Khurse ;29;563;5483;745000;Khurse;29;10;6
603169;Kambigar ;29;563;5483;745100;Kambigar;29;10;6
603170;Hakkigadde ;29;563;5483;745200;Hakkigadde;29;10;6
603171;Mudgar ;29;563;5483;745300;Mudgar;29;10;6
603172;Kotgehalli ;29;563;5483;745400;Kotgehalli;29;10;6
603173;Shivalli ;29;563;5483;745500;Shivalli;29;10;6
603174;Shivagaon ;29;563;5483;745600;Shivagaon;29;10;6
603175;Kanalli;29;563;5483;745700;Kanalli;29;10;6
603176;Hostota ;29;563;5483;745800;Hostota;29;10;6
603177;Navilgar ;29;563;5483;745900;Navilgar;29;10;6
603178;Sampakhanda ;29;563;5483;746000;Sampakhanda;29;10;6
603179;Kugtemane ;29;563;5483;746100;Kugtemane;29;10;6
603180;Badagi ;29;563;5483;746200;Badagi;29;10;6
603181;Balavalli ;29;563;5483;746300;Balavalli;29;10;6
603182;Janmane ;29;563;5483;746400;Janmane;29;10;6
603183;Kodgibail ;29;563;5483;746500;Kodgibail;29;10;6
603184;Hallusargi ;29;563;5483;746600;Hallusargi;29;10;6
603185;Heggar ;29;563;5483;746700;Heggar;29;10;6
603186;Yachadi ;29;563;5483;746800;Yachadi;29;10;6
603187;Kalve ;29;563;5483;746900;Kalve;29;10;6
603188;Sannalli ;29;563;5483;747000;Sannalli;29;10;6
603189;Janmane (H);29;563;5483;747100;Janmane (H);29;10;6
603190;Hunsekoppa;29;563;5483;747200;Hunsekoppa;29;10;6
603191;Hanumanthi ;29;563;5483;747300;Hanumanthi;29;10;6
603192;Hostota ;29;563;5483;747400;Hostota;29;10;6
603193;Bommanalli ;29;563;5483;747500;Bommanalli;29;10;6
603194;Mattigar ;29;563;5483;747600;Mattigar;29;10;6
603195;Hanagar ;29;563;5483;747700;Hanagar;29;10;6
603196;Kukri ;29;563;5483;747800;Kukri;29;10;6
603197;Adalli ;29;563;5483;747900;Adalli;29;10;6
603198;Kondalgi ;29;563;5483;748000;Kondalgi;29;10;6
603199;Nerlavalli ;29;563;5483;748100;Nerlavalli;29;10;6
603200;Neggu ;29;563;5483;748200;Neggu;29;10;6
603201;Uratota ;29;563;5483;748300;Uratota;29;10;6
603202;Bappanalli ;29;563;5483;748400;Bappanalli;29;10;6
603203;Tataguni ;29;563;5483;748500;Tataguni;29;10;6
603204;Tuduguni ;29;563;5483;748600;Tuduguni;29;10;6
603205;Boppanalli ;29;563;5483;748700;Boppanalli;29;10;6
603206;Isloor ;29;563;5483;748800;Isloor;29;10;6
603207;Sannakeri ;29;563;5483;748900;Sannakeri;29;10;6
603208;Achanalli ;29;563;5483;749000;Achanalli;29;10;6
603209;Pura ;29;563;5483;749100;Pura;29;10;6
603210;Huldevansar ;29;563;5483;749200;Huldevansar;29;10;6
603211;Goudalli ;29;563;5483;749300;Goudalli;29;10;6
603212;Somanalli ;29;563;5483;749400;Somanalli;29;10;6
603213;Chipgi;29;563;5483;749500;Chipgi;29;10;6
603214;Narebail ;29;563;5483;749600;Narebail;29;10;6
603215;Dodnalli ;29;563;5483;749700;Dodnalli;29;10;6
603216;Byagadde ;29;563;5483;749800;Byagadde;29;10;6
603217;Nurkalkoppa ;29;563;5483;749900;Nurkalkoppa;29;10;6
