village_code_2011,village_name_2011,state_code_2011,district_code_2011,sub_district_code_2011,village_code_2001,village_name_2001,state_code_2001,district_code_2001,sub_district_code_2001,CEN_2001
379717,Jogendanathpur,21,370,2755,100,Jogendranathpur,21,1,1,2101000100000100
379718,Bhubaneswarpur,21,370,2755,200,Bhubaneswarpur,21,1,1,2101000100000200
379719,Chhatagaon,21,370,2755,300,Chhatagaon,21,1,1,2101000100000300
379720,Ghuchapali,21,370,2755,400,Ghuchapali,21,1,1,2101000100000400
379721,Kuturamal,21,370,2755,500,Kuturamal,21,1,1,2101000100000500
379722,Mandiadhipa,21,370,2755,600,Mandiadhipa,21,1,1,2101000100000600
379723,Hirapur,21,370,2755,700,Hirapur,21,1,1,2101000100000700
379724,Chuhapali,21,370,2755,800,Chuhapali,21,1,1,2101000100000800
379725,Kechhodadar,21,370,2755,900,Kechhodadar,21,1,1,2101000100000900
379726,Frejarpur,21,370,2755,1000,Frejarpur,21,1,1,2101000100001000
379727,Chheliamal,21,370,2755,1100,Chheliamal,21,1,1,2101000100001100
379728,Sukhatal,21,370,2755,1200,Sukhatal,21,1,1,2101000100001200
379729,Temri,21,370,2755,1300,Temri,21,1,1,2101000100001300
379730,Dhandupali,21,370,2755,1400,Dhandupali,21,1,1,2101000100001400
379731,Sodha,21,370,2755,1500,Sodha,21,1,1,2101000100001500
379732,Khursapali,21,370,2755,1600,Khursapali,21,1,1,2101000100001600
379733,Jhengnadihi,21,370,2755,1700,Jhengnadihi,21,1,1,2101000100001700
379734,Nagdihi,21,370,2755,1800,Nagdiha,21,1,1,2101000100001800
379735,Kuapali,21,370,2755,1900,Kuapali,21,1,1,2101000100001900
379736,Mahulpali,21,370,2755,2000,Mahulpali,21,1,1,2101000100002000
379737,Palsada,21,370,2755,2100,Palsada,21,1,1,2101000100002100
379738,Goebahali,21,370,2755,2200,Goebahali,21,1,1,2101000100002200
379739,Khaira,21,370,2755,2300,Khaira,21,1,1,2101000100002300
379740,Bijadihi,21,370,2755,2400,Bijadihi,21,1,1,2101000100002400
379741,Dengalikendu,21,370,2755,2500,Dengalikendu,21,1,1,2101000100002500
379742,Gandpali,21,370,2755,2600,Gandpali,21,1,1,2101000100002600
379743,Khandsibanji,21,370,2755,2700,Khandsibanji,21,1,1,2101000100002700
379744,Haridatal,21,370,2755,2800,Haridatal,21,1,1,2101000100002800
379745,Kermelabahal,21,370,2755,2900,Kermelabahal,21,1,1,2101000100002900
379746,Bhagatpur,21,370,2755,3000,Bhagatpur,21,1,1,2101000100003000
379747,Borasambar,21,370,2755,3100,Borasambar,21,1,1,2101000100003100
379748,Malda,21,370,2755,3200,Malda,21,1,1,2101000100003200
379749,Banmal,21,370,2755,3300,Banmal,21,1,1,2101000100003300
379750,Sadanandapur,21,370,2755,3400,Sadanandapur,21,1,1,2101000100003400
379751,Rasmunda,21,370,2755,3500,Rasmunda,21,1,1,2101000100003500
379752,Bhengarajpur,21,370,2755,3600,Bhengarajpur,21,1,1,2101000100003600
379753,Majhipali,21,370,2755,3700,Majhipali,21,1,1,2101000100003700
379754,Lergaon,21,370,2755,3800,Lergaon,21,1,1,2101000100003800
379755,Pipalpali,21,370,2755,3900,Pipalpali,21,1,1,2101000100003900
379756,Jharmunda,21,370,2755,4000,Jharmunda,21,1,1,2101000100004000
379757,Ranjitpur,21,370,2755,4100,Ranjitpur,21,1,1,2101000100004100
379758,Khandijharan,21,370,2755,4200,Khandijharan,21,1,1,2101000100004200
379759,Maharanimeripur,21,370,2755,4300,Maharanimeripur,21,1,1,2101000100004300
379760,Salhepali,21,370,2755,4400,Salhepali,21,1,1,2101000100004400
379761,Georgegarh,21,370,2755,4500,Georgegarh,21,1,1,2101000100004500
379762,Durgapali,21,370,2755,4600,Durgapali,21,1,1,2101000100004600
379763,Dandapat,21,370,2755,4700,Dandapat,21,1,1,2101000100004700
379764,Paikamal,21,370,2755,4800,Paikamal,21,1,1,2101000100004800
379765,Nuagaon,21,370,2755,4900,Nuagaon,21,1,1,2101000100004900
379766,Kenabuda,21,370,2755,5000,Kenabuda,21,1,1,2101000100005000
379767,Karlamal,21,370,2755,5100,Karlamal,21,1,1,2101000100005100
379768,Koknara,21,370,2755,5200,Koknara,21,1,1,2101000100005200
379769,Dunguripali,21,370,2755,5300,Dunguripali,21,1,1,2101000100005300
379770,Buturakhamar,21,370,2755,5400,Buturakhamar,21,1,1,2101000100005400
379771,Katangpali,21,370,2755,5500,Katangpali,21,1,1,2101000100005500
379772,Mundhela,21,370,2755,5600,Mundhela,21,1,1,2101000100005600
379773,Brahmandihi,21,370,2755,5700,Brahmandihi,21,1,1,2101000100005700
379774,Paraskhandi,21,370,2755,5800,Paraskhandi,21,1,1,2101000100005800
379775,Jhitiki,21,370,2755,5900,Jhitiki,21,1,1,2101000100005900
379776,Kapilaspur,21,370,2755,6000,Kapilaspur,21,1,1,2101000100006000
379777,Pathrel,21,370,2755,6100,Pathrel,21,1,1,2101000100006100
379778,Khaliamunda,21,370,2755,6200,Khaliamunda,21,1,1,2101000100006200
379779,Dhenkimunda,21,370,2755,6300,Dhenkimunda,21,1,1,2101000100006300
379780,Bhutmunda,21,370,2755,6400,Bhutmunda,21,1,1,2101000100006400
379781,Dumerbahal,21,370,2755,6500,Dumerbahal,21,1,1,2101000100006500
379782,Nilathar,21,370,2755,6600,Nilathar,21,1,1,2101000100006600
379783,Kansada,21,370,2755,6700,Kansada,21,1,1,2101000100006700
379784,Gadgaon,21,370,2755,6800,Gadgaon,21,1,1,2101000100006800
379785,Barpali,21,370,2755,6900,Barpali,21,1,1,2101000100006900
379786,Muneikel,21,370,2755,7000,Muneikel,21,1,1,2101000100007000
379787,Manmathpali,21,370,2755,7100,Manmathpali,21,1,1,2101000100007100
379788,Pipalkhunta,21,370,2755,7200,Pipalkhunta,21,1,1,2101000100007200
379789,Mithapali,21,370,2755,7300,Mithapali,21,1,1,2101000100007300
379790,Goranda,21,370,2755,7400,Goranda,21,1,1,2101000100007400
379791,Manbhang,21,370,2755,7500,Manbhang,21,1,1,2101000100007500
379792,Bahabalmath,21,370,2755,7600,Bahabalmath,21,1,1,2101000100007600
379793,Kuradhiphasa,21,370,2755,7700,Kuradhiphasa,21,1,1,2101000100007700
379794,Laudmal,21,370,2755,7800,Laudmal,21,1,1,2101000100007800
379795,Purena,21,370,2755,7900,Purena,21,1,1,2101000100007900
379796,Patrapali,21,370,2755,8000,Patrapali,21,1,1,2101000100008000
379797,Motipali,21,370,2755,8100,Motipali,21,1,1,2101000100008100
379798,Marjadapali,21,370,2755,8200,Marjadapali,21,1,1,2101000100008200
379799,Badibahal,21,370,2755,8300,Badibahal,21,1,1,2101000100008300
379800,Bhuikhar (Bhuinkhar),21,370,2755,8400,Bhuikhar (Bhuinkhar),21,1,1,2101000100008400
379801,Brahmantal,21,370,2755,8500,Brahmantal,21,1,1,2101000100008500
379802,Kharamal,21,370,2755,8600,Kharamal,21,1,1,2101000100008600
379803,Bartunda,21,370,2755,8700,Bartunda,21,1,1,2101000100008700
379804,Bheruamunda,21,370,2755,8800,Bheruamunda,21,1,1,2101000100008800
379805,Jamseth,21,370,2755,8900,Jamseth,21,1,1,2101000100008900
379806,Cherangajhanj,21,370,2755,9000,Cherangajhanj,21,1,1,2101000100009000
379807,Kadoghucha,21,370,2755,9100,Kadoghucha,21,1,1,2101000100009100
379808,Mandosil,21,370,2755,9200,Mandosil,21,1,1,2101000100009200
379809,Dharol,21,370,2755,9300,Dharol,21,1,1,2101000100009300
379810,Malpada,21,370,2755,9400,Malpada,21,1,1,2101000100009400
379811,Chhindeikela,21,370,2755,9500,Chhindeikela,21,1,1,2101000100009500
379812,Makhanamunda,21,370,2755,9600,Makhanamunda,21,1,1,2101000100009600
379813,Baraparlia,21,370,2755,9700,Baraparlia,21,1,1,2101000100009700
379814,Ganjadabar,21,370,2755,9800,Ganjadabar,21,1,1,2101000100009800
379815,Jalgarh,21,370,2755,9900,Jalgarh,21,1,1,2101000100009900
379816,Jharbandha,21,370,2755,10000,Jharbandha,21,1,1,2101000100010000
379817,Menakamunda,21,370,2755,10100,Menakamunda,21,1,1,2101000100010100
379818,Temrimal,21,370,2755,10200,Temrimal,21,1,1,2101000100010200
379819,Patrapali,21,370,2755,10300,Patrapali,21,1,1,2101000100010300
379820,Dudukijharia,21,370,2755,10400,Dudukijharia,21,1,1,2101000100010400
379821,Badanki,21,370,2756,10500,Badanki,21,1,2,2101000200010500
379822,Sukamanipur,21,370,2756,10600,Sukamaripur,21,1,2,2101000200010600
379823,Kukuripali,21,370,2756,10700,Kukuripali,21,1,2,2101000200010700
379824,Jodhpur,21,370,2756,10800,Jodhpur,21,1,2,2101000200010800
379825,Ureidadar,21,370,2756,10900,Ureidadar,21,1,2,2101000200010900
379826,Dabpali,21,370,2756,11000,Dabpali,21,1,2,2101000200011000
379827,Kurlupali,21,370,2756,11100,Kurlupali,21,1,2,2101000200011100
379828,Beheraduburi,21,370,2756,11200,Beheraduburi,21,1,2,2101000200011200
379829,Loharsing,21,370,2756,11300,Loharsing,21,1,2,2101000200011300
379830,Bhaisadarha (Bhainsadarha),21,370,2756,11400,Bhaisadarha (Bhainsadarha),21,1,2,2101000200011400
379831,Niljipatra,21,370,2756,11500,Niljipatra,21,1,2,2101000200011500
379832,Laudidarha,21,370,2756,11600,Laudidarha,21,1,2,2101000200011600
379833,Goudmal,21,370,2756,11700,Goudmal,21,1,2,2101000200011700
379834,Kurma,21,370,2756,11800,Kurma,21,1,2,2101000200011800
379835,Sikaripali,21,370,2756,11900,Sikaripali,21,1,2,2101000200011900
379836,Dhaurabhata,21,370,2756,12000,Dhaurabhata,21,1,2,2101000200012000
379837,Nuapara,21,370,2756,12100,Nuapara,21,1,2,2101000200012100
379838,Putuka,21,370,2756,12200,Putuka,21,1,2,2101000200012200
379839,Khirapali,21,370,2756,12300,Khirapali,21,1,2,2101000200012300
379840,Loharakot,21,370,2756,12400,Loharakot,21,1,2,2101000200012400
379841,Lahandipur,21,370,2756,12500,Lahandipur,21,1,2,2101000200012500
379842,Gundichadihi,21,370,2756,12600,Gundichadihi,21,1,2,2101000200012600
379843,Chardapali,21,370,2756,12700,Charadapali,21,1,2,2101000200012700
379844,Changaria,21,370,2756,12800,Changharia,21,1,2,2101000200012800
379845,Pujharipali,21,370,2756,12900,Pujharipali,21,1,2,2101000200012900
379846,Kudhrenpali,21,370,2756,13000,Kudhrenpali,21,1,2,2101000200013000
379847,Bambarit,21,370,2756,13100,Bamarit,21,1,2,2101000200013100
379848,Darlipali,21,370,2756,13200,Darlipali,21,1,2,2101000200013200
379849,Kulanti,21,370,2756,13300,Kulanti,21,1,2,2101000200013300
379850,Lakhamara,21,370,2756,13400,Lakhamara,21,1,2,2101000200013400
379851,Mahulpali,21,370,2756,13500,Mahulpali,21,1,2,2101000200013500
379852,Dhumabhata,21,370,2756,13600,Dhumabhata,21,1,2,2101000200013600
379853,Sambalpuri,21,370,2756,13700,Sambalpuri,21,1,2,2101000200013700
379854,Saraikela,21,370,2756,13800,Saraikela,21,1,2,2101000200013800
379855,Sukulipahar,21,370,2756,13900,Sukulipahar,21,1,2,2101000200013900
379856,Jagadalpur,21,370,2756,14000,Jagadalpur,21,1,2,2101000200014000
379857,Mahulpali(San),21,370,2756,14100,Mahulpali(San),21,1,2,2101000200014100
379858,Badkanjari,21,370,2756,14200,Badkanjari,21,1,2,2101000200014200
379859,Chhotkunjari,21,370,2756,14300,Chhotkunjari,21,1,2,2101000200014300
379860,Chiroli,21,370,2756,14400,Chiroli,21,1,2,2101000200014400
379861,Jatesira (Jatesara),21,370,2756,14500,Jatesira (Jatesara),21,1,2,2101000200014500
379862,Dunguripali,21,370,2756,14600,Dunguripali,21,1,2,2101000200014600
379863,Mahagaon,21,370,2756,14700,Mahagaon,21,1,2,2101000200014700
379864,Tileidadar,21,370,2756,14800,Tileidadar,21,1,2,2101000200014800
379865,Chandramanipur,21,370,2756,14900,Chandramanipur,21,1,2,2101000200014900
379866,Dewanpali,21,370,2756,15000,Dewanpali,21,1,2,2101000200015000
379867,Nalipani,21,370,2756,15100,Nalipani,21,1,2,2101000200015100
379868,Bhandarpuri,21,370,2756,15200,Bhandarpuri,21,1,2,2101000200015200
379869,Jampali(Dava),21,370,2756,15300,Jampali(Dava),21,1,2,2101000200015300
379870,Chhotanki,21,370,2756,15400,Chhotanki,21,1,2,2101000200015400
379871,Ghuchapali,21,370,2756,15500,Ghuchapali,21,1,2,2101000200015500
379872,Palsada,21,370,2756,15600,Palsada,21,1,2,2101000200015600
379873,Bolangir,21,370,2756,15700,Bolangir,21,1,2,2101000200015700
379874,Dabha(Dava),21,370,2756,15800,Dabha(Dava),21,1,2,2101000200015800
379875,Angul,21,370,2756,15900,Angul,21,1,2,2101000200015900
379876,Kusumdarha,21,370,2756,16000,Kusumdarha,21,1,2,2101000200016000
379877,Surjyamanipur,21,370,2756,16100,Surjamanipur,21,1,2,2101000200016100
379878,Kapati,21,370,2756,16200,Kapati,21,1,2,2101000200016200
379879,Chandibhata,21,370,2756,16300,Chandibhata,21,1,2,2101000200016300
379880,Jampali,21,370,2756,16400,Jampali,21,1,2,2101000200016400
379883,Saramsil,21,370,2756,16700,Saramsil,21,1,2,2101000200016700
379885,Badikata,21,370,2756,16900,Badikata,21,1,2,2101000200016900
379886,Ghesara,21,370,2756,17000,Ghesara,21,1,2,2101000200017000
379887,Baitalbhata,21,370,2756,17100,Baitalbhata,21,1,2,2101000200017100
379888,Sapalahar,21,370,2756,17200,Saplahar,21,1,2,2101000200017200
379889,Palsani,21,370,2756,17300,Palsani,21,1,2,2101000200017300
379890,Bukuramunda,21,370,2756,17400,Bukuramunda,21,1,2,2101000200017400
379891,Lahangir,21,370,2756,17500,Lahangir,21,1,2,2101000200017500
379892,Gandapali,21,370,2756,17600,Gandapali,21,1,2,2101000200017600
379893,Kumir,21,370,2756,17700,Kumir,21,1,2,2101000200017700
379894,Adhapani,21,370,2756,17800,Adhapani,21,1,2,2101000200017800
379895,Dudukidadar,21,370,2756,17900,Dudukidadar,21,1,2,2101000200017900
379896,Sargul,21,370,2756,18000,Sargul,21,1,2,2101000200018000
379897,Bijadhol,21,370,2756,18100,Bijadhol,21,1,2,2101000200018100
379898,Kandadangar,21,370,2756,18200,Kandadangari,21,1,2,2101000200018200
379899,Bandamunda,21,370,2756,18300,Bandamunda,21,1,2,2101000200018300
379900,Rajendrapur,21,370,2756,18400,Rajendrapur,21,1,2,2101000200018400
379901,Birbikramadityapur,21,370,2756,18500,Birbikramadityapur,21,1,2,2101000200018500
379902,Nityanandapur,21,370,2756,18600,Nityanandapur,21,1,2,2101000200018600
379903,Bhandarjori,21,370,2756,18700,Bhandarjori,21,1,2,2101000200018700
379904,Pagarpani,21,370,2756,18800,Pagarpani,21,1,2,2101000200018800
379905,Kotana,21,370,2756,18900,Kotana,21,1,2,2101000200018900
379906,Jharbandh,21,370,2756,19000,Jharbandh,21,1,2,2101000200019000
379907,Sakhadungri,21,370,2756,19100,Sakhadunguri,21,1,2,2101000200019100
379909,Lergaon,21,370,2756,19300,Lergaon,21,1,2,2101000200019300
379910,Tampar,21,370,2756,19400,Tampar,21,1,2,2101000200019400
379911,Turla,21,370,2756,19500,Turla,21,1,2,2101000200019500
379912,Tuhungidadar,21,370,2756,19600,Tuhungidadar,21,1,2,2101000200019600
379913,Sandadar,21,370,2756,19700,Sundadar,21,1,2,2101000200019700
379914,Gothuguda,21,370,2756,19800,Gothuguda,21,1,2,2101000200019800
379915,Krafadgang (Krafodganj),21,370,2756,19900,Krafadgang (Krafodganj),21,1,2,2101000200019900
379916,Iskinda,21,370,2756,20000,Iskinda,21,1,2,2101000200020000
379917,Bilaspur,21,370,2756,20100,Bilaspur,21,1,2,2101000200020100
379918,Kasipani,21,370,2756,20200,Kasipani,21,1,2,2101000200020200
379919,Saldihi,21,370,2756,20300,Saldihi,21,1,2,2101000200020300
379920,Sankri,21,370,2756,20400,Sankri,21,1,2,2101000200020400
379921,Putukidungri,21,370,2756,20500,Putukidunguri,21,1,2,2101000200020500
379922,Dungurichadha,21,370,2756,20600,Dungurichadha,21,1,2,2101000200020600
379923,Tumuripani,21,370,2756,20700,Tumuripani,21,1,2,2101000200020700
379924,Anadibahal,21,370,2756,20800,Anadibahal,21,1,2,2101000200020800
379925,Amthi,21,370,2756,20900,Amthi,21,1,2,2101000200020900
379926,Baitali,21,370,2756,21000,Baitali,21,1,2,2101000200021000
379927,Dhaneswar,21,370,2756,21100,Dhaneswar,21,1,2,2101000200021100
379928,Mohanpali,21,370,2757,21200,Mahanpali,21,1,3,2101000300021200
379929,Jamkhar,21,370,2757,21300,Jamkhar,21,1,3,2101000300021300
379930,Bhalukana,21,370,2757,21400,Bhalukana,21,1,3,2101000300021400
379931,Halakadadar,21,370,2757,21500,Halkadadar,21,1,3,2101000300021500
379932,Khuntbandh,21,370,2757,21600,Khuntbandha,21,1,3,2101000300021600
379933,Ramedega,21,370,2757,21700,Ramedega,21,1,3,2101000300021700
379934,Arjunnagar,21,370,2757,21800,Arjunnagar,21,1,3,2101000300021800
379935,Ganjaguda,21,370,2757,21900,Ganjaguda,21,1,3,2101000300021900
379936,Patrapali,21,370,2757,22000,Patrapali,21,1,3,2101000300022000
379937,Ichhapali,21,370,2757,22100,Ichhapali,21,1,3,2101000300022100
379938,Gagendrapur,21,370,2757,22200,Gazendrapur,21,1,3,2101000300022200
379939,Pandripani,21,370,2757,22300,Pandripani,21,1,3,2101000300022300
379940,Sargibahal,21,370,2757,22400,Sargibahal,21,1,3,2101000300022400
379941,Ammunda,21,370,2757,22500,Ammunda,21,1,3,2101000300022500
379942,Panchabhaya,21,370,2757,22600,Panchabhaya,21,1,3,2101000300022600
379943,Barihapali,21,370,2757,22700,Barihapali,21,1,3,2101000300022700
379944,Chakakhalia,21,370,2757,22800,Chakakhalia,21,1,3,2101000300022800
379945,Baidpali,21,370,2757,22900,Baidpali,21,1,3,2101000300022900
379946,Banjhapali,21,370,2757,23000,Banjhapali,21,1,3,2101000300023000
379947,Nuapali,21,370,2757,23100,Nuapali,21,1,3,2101000300023100
379948,Kansingha,21,370,2757,23200,Kansingha,21,1,3,2101000300023200
379949,Dhumaberna,21,370,2757,23300,Dhumaberna,21,1,3,2101000300023300
379950,Sarasmal,21,370,2757,23400,Sarasmal,21,1,3,2101000300023400
379951,Kendumunda,21,370,2757,23500,Kendumunda,21,1,3,2101000300023500
379952,Khemedkhar,21,370,2757,23600,Khemedkhar,21,1,3,2101000300023600
379953,Lambarjuna,21,370,2757,23700,Lambarjuna,21,1,3,2101000300023700
379954,Charpali,21,370,2757,23800,Charpali,21,1,3,2101000300023800
379955,Nagenmal,21,370,2757,23900,Nagenmal,21,1,3,2101000300023900
379956,Murhapali,21,370,2757,24000,Murhapali,21,1,3,2101000300024000
379957,Khuntapali,21,370,2757,24100,Khuntapali,21,1,3,2101000300024100
379958,Bageijuri,21,370,2757,24200,Bageijuri,21,1,3,2101000300024200
379959,Sargijuri,21,370,2757,24300,Sargijuri,21,1,3,2101000300024300
379960,Barbhata,21,370,2757,24400,Barbhata,21,1,3,2101000300024400
379961,Kabibarpur,21,370,2757,24500,Kabibarpur,21,1,3,2101000300024500
379962,Loharpali,21,370,2757,24600,Loharpali,21,1,3,2101000300024600
379963,Kadalimunda,21,370,2757,24700,Kadalimunda,21,1,3,2101000300024700
379964,Gambharidihi,21,370,2757,24800,Gambharidihi,21,1,3,2101000300024800
379965,Budhapali,21,370,2757,24900,Budhapali,21,1,3,2101000300024900
379966,Purena,21,370,2757,25000,Purena,21,1,3,2101000300025000
379967,Satibhata,21,370,2757,25100,Satibhata,21,1,3,2101000300025100
379968,Bheunria,21,370,2757,25200,Bheunria,21,1,3,2101000300025200
379969,Deoli,21,370,2757,25300,Deoli,21,1,3,2101000300025300
379970,Salegedi,21,370,2757,25400,Salegedi,21,1,3,2101000300025400
379971,Darbekela,21,370,2757,25500,Darbekela,21,1,3,2101000300025500
379972,Singhimunda,21,370,2757,25600,Singimunda,21,1,3,2101000300025600
379973,Chandipali,21,370,2757,25700,Chandipali,21,1,3,2101000300025700
379974,Kendubhata,21,370,2757,25800,Kendubhata,21,1,3,2101000300025800
379975,Mahulpali,21,370,2757,25900,Mahulpali,21,1,3,2101000300025900
379976,Kumunibahali,21,370,2757,26000,Kumunibahali,21,1,3,2101000300026000
379977,Goudpali,21,370,2757,26100,Goudpali,21,1,3,2101000300026100
379978,Pathari,21,370,2757,26200,Pathari,21,1,3,2101000300026200
379979,Salebahali,21,370,2757,26300,Salebahali,21,1,3,2101000300026300
379980,Kudopali,21,370,2757,26400,Kudopali,21,1,3,2101000300026400
379981,Khujini,21,370,2757,26500,Khujiani,21,1,3,2101000300026500
379982,Dholbandha,21,370,2757,26600,Dholbandha,21,1,3,2101000300026600
379983,Bisipali,21,370,2757,26700,Bisipali,21,1,3,2101000300026700
379984,Jamala,21,370,2757,26800,Jamala,21,1,3,2101000300026800
379985,Dunguripali,21,370,2757,26900,Dunguripali,21,1,3,2101000300026900
379986,Pudherkhar,21,370,2757,27000,Pudherkhar,21,1,3,2101000300027000
379987,Dangaghat,21,370,2757,27100,Dangaghat,21,1,3,2101000300027100
379988,Fatamunda,21,370,2757,27200,Fatamunda,21,1,3,2101000300027200
379989,Barikel,21,370,2757,27300,Barikel,21,1,3,2101000300027300
379990,Singanpur,21,370,2757,27400,Singanpur,21,1,3,2101000300027400
379991,Chitakhol,21,370,2757,27500,Chitakhol,21,1,3,2101000300027500
379992,Charpali,21,370,2757,27600,Charpali,21,1,3,2101000300027600
379993,Jhankarpali,21,370,2757,27700,Jhankarpali,21,1,3,2101000300027700
379994,Ghuchapali,21,370,2757,27800,Ghuchapali,21,1,3,2101000300027800
379995,Gadbhati,21,370,2757,27900,Gadbhati,21,1,3,2101000300027900
379996,Kudasingha,21,370,2757,28000,Kudasingha,21,1,3,2101000300028000
379997,Phirupali,21,370,2757,28100,Phirupali,21,1,3,2101000300028100
379998,Kansar,21,370,2757,28200,Kansar,21,1,3,2101000300028200
379999,Sampia,21,370,2757,28300,Sampia,21,1,3,2101000300028300
380000,Banupali,21,370,2757,28400,Banupali,21,1,3,2101000300028400
380001,Khairpali,21,370,2757,28500,Khairpali,21,1,3,2101000300028500
380002,Dewandihi,21,370,2758,28600,Dewandihi,21,1,4,2101000400028600
380003,Judhistirpur,21,370,2758,28700,Judhistirpur,21,1,4,2101000400028700
380004,Bentkarpur,21,370,2758,28800,Bentkarpur,21,1,4,2101000400028800
380005,Bajenmunda,21,370,2758,28900,Bajenmunda,21,1,4,2101000400028900
380006,Mundomahul,21,370,2758,29000,Mundomahul,21,1,4,2101000400029000
380007,Khaliapali,21,370,2758,29100,Khaliapali,21,1,4,2101000400029100
380008,Tendapadar,21,370,2758,29200,Tendapadar,21,1,4,2101000400029200
380009,Badimal,21,370,2758,29300,Badimal,21,1,4,2101000400029300
380010,Brahmandihi,21,370,2758,29400,Brahmandihi,21,1,4,2101000400029400
380011,Dlliguda (Darlipali),21,370,2758,29500,Darliguda (Darlipali),21,1,4,2101000400029500
380012,Bubra (Bubuda),21,370,2758,29600,Bubra (Bubuda),21,1,4,2101000400029600
380013,Keutenbahali,21,370,2758,29700,Keutenbahali,21,1,4,2101000400029700
380014,Bandupali,21,370,2758,29800,Bandupali,21,1,4,2101000400029800
380015,Tetelkhunti,21,370,2758,29900,Tetelkhunti,21,1,4,2101000400029900
380016,Birhipali,21,370,2758,30000,Birhipali,21,1,4,2101000400030000
380017,Budamal,21,370,2758,30100,Budamal,21,1,4,2101000400030100
380018,Guthurla,21,370,2758,30200,Guthurla,21,1,4,2101000400030200
380019,Luhakhan,21,370,2758,30300,Luhakhan,21,1,4,2101000400030300
380020,Bheluapadar,21,370,2758,30400,Bheluapadar,21,1,4,2101000400030400
380021,Garbhanakhol,21,370,2758,30500,Garbhanakhol,21,1,4,2101000400030500
380022,Kanthesarpur,21,370,2758,30600,Kanthesarpur,21,1,4,2101000400030600
380023,Beheratal,21,370,2758,30700,Beheratal,21,1,4,2101000400030700
380024,Antarla (Atarla),21,370,2758,30800,Antarla (Atarla),21,1,4,2101000400030800
380025,Bhaludunguri,21,370,2758,30900,Bhaludunguri,21,1,4,2101000400030900
380026,Bankikhaman,21,370,2758,31000,Bankikhaman,21,1,4,2101000400031000
380027,Dahingaon,21,370,2758,31100,Dahingaon,21,1,4,2101000400031100
380028,Bijamal,21,370,2758,31200,Bijamal,21,1,4,2101000400031200
380029,Sargipali,21,370,2758,31300,Sargipali,21,1,4,2101000400031300
380030,Dahita,21,370,2758,31400,Dahita,21,1,4,2101000400031400
380031,Gailguda,21,370,2758,31500,Gailguda,21,1,4,2101000400031500
380032,Chakamakjori,21,370,2758,31600,Chakamakjori,21,1,4,2101000400031600
380033,Gobindpur,21,370,2758,31700,Gobindpur,21,1,4,2101000400031700
380034,Bheluakhol,21,370,2758,31800,Bheluakhol,21,1,4,2101000400031800
380035,Sahajpani,21,370,2758,31900,Sahajpani,21,1,4,2101000400031900
380036,Dangachhancha,21,370,2758,32000,Dangachhancha,21,1,4,2101000400032000
380037,Raibahadrpur,21,370,2758,32100,Raibahadurpur,21,1,4,2101000400032100
380038,Dhaulibahal,21,370,2758,32200,Dhaulibahal,21,1,4,2101000400032200
380039,Bhitarkhol,21,370,2758,32300,Bhitarkhol,21,1,4,2101000400032300
380040,Amarakhol,21,370,2758,32400,Amarakhol,21,1,4,2101000400032400
380041,Batipathar,21,370,2758,32500,Batipathar,21,1,4,2101000400032500
380042,Khatua,21,370,2758,32600,Khatua,21,1,4,2101000400032600
380043,Jayapur,21,370,2758,32700,Jayapur,21,1,4,2101000400032700
380044,Baradapali,21,370,2758,32800,Baradapali,21,1,4,2101000400032800
380045,Silatpali,21,370,2758,32900,Silatpali,21,1,4,2101000400032900
380046,Bukajhula,21,370,2758,33000,Bukajhula,21,1,4,2101000400033000
380047,Narendrapur,21,370,2758,33100,Narendrapur,21,1,4,2101000400033100
380048,Kukurimunda,21,370,2758,33200,Kukurimunda,21,1,4,2101000400033200
380049,Phulmatipur,21,370,2758,33300,Phulmatipur,21,1,4,2101000400033300
380050,Buden,21,370,2758,33400,Burden,21,1,4,2101000400033400
380051,Ambahal,21,370,2758,33500,Ambahal,21,1,4,2101000400033500
380052,Solia,21,370,2758,33600,Sulia,21,1,4,2101000400033600
380053,Nuapali,21,370,2758,33700,Nuapali,21,1,4,2101000400033700
380054,Amdahan,21,370,2758,33800,Amdahan,21,1,4,2101000400033800
380055,Ledrapali,21,370,2758,33900,Ledrapali,21,1,4,2101000400033900
380056,Banjujhula,21,370,2758,34000,Banjujhula,21,1,4,2101000400034000
380057,Jamartala,21,370,2758,34100,Jamartala,21,1,4,2101000400034100
380058,Jogibandhali (Jugibahli),21,370,2759,34200,Jugibandhali (Jugibahli),21,1,5,2101000500034200
380059,Ganiapali,21,370,2759,34300,Ganiapali,21,1,5,2101000500034300
380060,Malamunda,21,370,2759,34400,Malamunda,21,1,5,2101000500034400
380061,Chantipali,21,370,2759,34500,Chantipali,21,1,5,2101000500034500
380062,Sautakhanda,21,370,2759,34600,Sauntakhanda,21,1,5,2101000500034600
380063,Jamutpali,21,370,2759,34700,Jamutpali,21,1,5,2101000500034700
380064,Baidpali,21,370,2759,34800,Baidpali,21,1,5,2101000500034800
380065,Jogimatha,21,370,2759,34900,Jogimatha,21,1,5,2101000500034900
380066,Bheluapadar,21,370,2759,35000,Bheluapadar,21,1,5,2101000500035000
380067,Kalangapali,21,370,2759,35100,Kalangapali,21,1,5,2101000500035100
380068,Nathapali,21,370,2759,35200,Nathapali,21,1,5,2101000500035200
380069,Marghati,21,370,2759,35300,Marghati,21,1,5,2101000500035300
