village_code_2011,village_name_2011,state_code_2011,district_code_2011,sub_district_code_2011,village_code_2001,village_name_2001,state_code_2001,district_code_2001,sub_district_code_2001,CEN_2001
530308,Shivan Kh.,27,501,3992,528900,Shivan Kh.,27,5,5,275010399200528900
530845,Shivan Bk.,27,502,3997,582300,Shivan Bk.,27,6,3,275020399700582300
530309,Umari,27,501,3992,529000,Umari,27,5,5,275010399200529000
530500,Dagadparwa,27,501,3994,547900,Dagadparwa,27,5,7,275010399200530500
530883,Haibatpur,27,502,3997,586100,Haibatpur,27,6,3,275020399700586100
530700,Dapuri Kh.,27,502,3995,568000,Dapuri Kh.,27,6,1,275010399200530700
530600,Bramhanwada Najik Marsul,27,502,3995,558000,Bramhanwada Najik Marsul,27,6,1,275010399200530600
530847,Khanapur,27,502,3997,582500,Khanapur,27,6,3,275020399700582500
530848,Bahadarpur,27,502,3997,582600,Bahadarpur,27,6,3,275020399700582600
530849,Kherda Bk.,27,502,3997,582700,Kherda Bk.,27,6,3,275020399700582700
530850,Kherda Kh.,27,502,3997,582800,Kherda Kh.,27,6,3,275020399700582800
530852,Palana,27,502,3997,583000,Palana,27,6,3,275020399700583000
530851,Bhadshivni,27,502,3997,582900,Bhadshivni,27,6,3,275020399700582900
530861,Kakadshivni,27,502,3997,583900,Kakadshivni,27,6,3,275020399700583900
530860,Parwa,27,502,3997,583800,Parwa,27,6,3,275020399700583800
530863,Chandhai,27,502,3997,584100,Chandhai,27,6,3,275020399700584100
530862,Belmandal,27,502,3997,584000,Belmandal,27,6,3,275020399700584000
530864,Walhai,27,502,3997,584200,Walhai,27,6,3,275020399700584200
530970,Shivnagar,27,502,3997,595000,Shivnagar,27,6,3,275020399700595000
530974,Nagapur,27,502,3997,595400,Nagapur,27,6,3,275020399700595400
530972,Bhilkheda,27,502,3997,595200,Bhilkheda,27,6,3,275020399700595200
530975,Sherpur,27,502,3997,595500,Sherpur,27,6,3,275020399700595500
530971,Tuljapur,27,502,3997,595100,Tuljapur,27,6,3,275020399700595100
530978,Koli,27,502,3997,595800,Koli,27,6,3,275020399700595800
530991,Kinhi,27,502,3997,597100,Kinhi,27,6,3,275020399700597100
530979,Tapowan,27,502,3997,595900,Tapowan,27,6,3,275020399700595900
530750,Khadi,27,502,3996,572800,Khadi,27,6,2,275020399600572800
530770,Mohari,27,502,3996,574800,Mohari,27,6,2,275020399600574800
530987,Shelu Bk.,27,502,3997,596700,Shelu Bk.,27,6,3,275020399700596700
530990,Malkapur,27,502,3997,597000,Malkapur,27,6,3,275020399700597000
530989,Sohal,27,502,3997,596900,Sohal,27,6,3,275020399700596900
530988,Gaiwal,27,502,3997,596800,Gaiwal,27,6,3,275020399700596800
530997,Wadgaon,27,502,3997,597700,Wadgaon,27,6,3,275020399700597700
530745,Lakhamapur,27,502,3996,572300,Lakhamapur,27,6,2,275020399600572300
530746,Amgavhan,27,502,3996,572400,Amgavhan,27,6,2,275020399600572400
530747,Pimpalshenda,27,502,3996,572500,Pimpalshenda,27,6,2,275020399600572500
530748,Sattar Sawngi,27,502,3996,572600,Sattar Sawngi,27,6,2,275020399600572600
530753,Borwha bk.,27,502,3996,573100,Borwha bk.,27,6,2,275020399600573100
530752,Ekamba,27,502,3996,573000,Ekamba,27,6,2,275020399600573000
530751,Dawakha,27,502,3996,572900,Dawakha,27,6,2,275020399600572900
531012,Renkapur,27,502,3998,599200,Renkapur,27,6,4,275020399800599200
530772,Gimbha,27,502,3996,575000,Gimbha,27,6,2,275020399600575000
531013,Sayyadpur,27,502,3998,599300,Sayyadpur,27,6,4,275020399800599300
530998,Dhamni,27,502,3997,597800,Dhamni,27,6,3,275020399700597800
530771,Januna bk.,27,502,3996,574900,Januna bk.,27,6,2,275020399600574900
530774,Dharmapur,27,502,3996,575200,Dharmapur,27,6,2,275020399600575200
530775,Kothari,27,502,3996,575300,Kothari,27,6,2,275020399600575300
531124,Girda,27,502,3998,610300,Girda,27,6,4,275020399800610300
530812,Chandhai,27,502,3996,579000,Chandhai,27,6,2,275020399600579000
531116,Shinganapur,27,502,3998,609500,Shinganapur,27,6,4,275020399800609500
531115,Singdoh,27,502,3998,609400,Singdoh,27,6,4,275020399800609400
530819,Jogaldari,27,502,3996,579700,Jogaldari,27,6,2,275020399600579700
531118,Sakhardoh,27,502,3998,609700,Sakhardoh,27,6,4,275020399800609700
530820,Junapani,27,502,3996,579800,Junapani,27,6,2,275020399600579800
530821,Chikhalgad,27,502,3996,579900,Chikhalgad,27,6,2,275020399600579900
531120,Halda,27,502,3998,609900,Halda,27,6,4,275020399800609900
531121,Jagdamba Nagar,27,502,3998,610000,Jagdamba Nagar,27,6,4,275020399800610000
531122,Warda,27,502,3998,610100,Warda,27,6,4,275020399800610100
531125,Kherda,27,502,3998,610400,Kherda,27,6,4,275020399800610400
531123,Khapardari,27,502,3998,610200,Khapardari,27,6,4,275020399800610200
531126,Girat,27,502,3998,610500,Girat,27,6,4,275020399800610500
531132,Bhildongar,27,502,3998,611100,Bhildongar,27,6,4,275020399800611100
531135,Shendurjana (A),27,502,3998,611400,Shendurjana (A),27,6,4,275020399800611400
531145,Gosta,27,502,3998,612400,Gosta,27,6,4,275020399800612400
531148,Rui,27,502,3998,612700,Rui,27,6,4,275020399800612700
542733,Rajana,27,510,4085,1766400,Rajana,27,14,7,275100408501766400
542734,Pimpalgaon,27,510,4085,1766500,Pimpalgaon,27,14,7,275100408501766500
542743,Bhandari,27,510,4085,1767400,Bhandari,27,14,7,275100408501767400
542744,Shampur,27,510,4085,1767500,Shampur,27,14,7,275100408501767500
542742,Wamanwadi,27,510,4085,1767300,Wamanwadi,27,14,7,275100408501767300
542748,Waltur Tambde,27,510,4085,1767900,Waltur Tambde,27,14,7,275100408501767900
542747,Brahmangaon,27,510,4085,1767800,Brahmangaon,27,14,7,275100408501767800
542749,Marsul,27,510,4085,1768000,Marsul,27,14,7,275100408501768000
542838,Parwa,27,510,4085,1776900,Parwa,27,14,7,275100408501776900
542839,Parwa Kh,27,510,4085,1777000,Parwa Kh,27,14,7,275100408501777000
542840,Chikhali,27,510,4085,1777100,Chikhali,27,14,7,275100408501777100
542841,Wadgaon,27,510,4085,1777200,Wadgaon,27,14,7,275100408501777200
542761,Kurhadi,27,510,4085,1769200,Kurhadi,27,14,7,275100408501769200
542847,Dhanora Ijara,27,510,4085,1777800,Dhanora Ijara,27,14,7,275100408501777800
542848,Singarwadi,27,510,4085,1777900,Singarwadi,27,14,7,275100408501777900
542849,Januna,27,510,4085,1778000,Januna,27,14,7,275100408501778000
542865,Hiwalni (T),27,510,4085,1779600,Hiwalni (T),27,14,7,275100408501779600
542864,Adgaon,27,510,4085,1779500,Adgaon,27,14,7,275100408501779500
542861,Amrut Nagar,27,510,4085,1779200,Amrut Nagar,27,14,7,275100408501779200
542862,Khandala,27,510,4085,1779300,Khandala,27,14,7,275100408501779300
542863,Jawali,27,510,4085,1779400,Jawali,27,14,7,275100408501779400
542874,Khairkheda,27,510,4085,1780500,Khairkheda,27,14,7,275100408501780500
542879,Nanand Ijara,27,510,4085,1781000,Nanand Ijara,27,14,7,275100408501781000
542881,Sawargaon (Gore),27,510,4085,1781200,Sawargaon (Gore),27,14,7,275100408501781200
542882,Rampur Nagar,27,510,4085,1781300,Rampur Nagar,27,14,7,275100408501781300
542883,Dudhagiri,27,510,4085,1781400,Dudhagiri,27,14,7,275100408501781400
542880,Nanand Kh.,27,510,4085,1781100,Nanand Kh.,27,14,7,275100408501781100
542878,Kadoli,27,510,4085,1780900,Kadoli,27,14,7,275100408501780900
542885,Jawla,27,510,4085,1781600,Jawla,27,14,7,275100408501781600
542884,Deothana,27,510,4085,1781500,Deothana,27,14,7,275100408501781500
542888,Jamnaik (2),27,510,4085,1781900,Jamnaik (2),27,14,7,275100408501781900
546214,Akhada Balapur,27,512,4114,2114400,Akhada Balapur,27,16,4,275120411402114400
542889,Lohara Ijara,27,510,4085,1782000,Lohara Ijara,27,14,7,275100408501782000
542895,Ansing,27,510,4085,1782600,Ansing,27,14,7,275100408501782600
542894,Gopwadi,27,510,4085,1782500,Gopwadi,27,14,7,275100408501782500
542900,Uti,27,510,4085,1783100,Uti,27,14,7,275100408501783100
542898,Pachkuduk,27,510,4085,1782900,Pachkuduk,27,14,7,275100408501782900
542899,Satefol,27,510,4085,1783000,Satefol,27,14,7,275100408501783000
542901,Isapur,27,510,4085,1783200,Isapur,27,14,7,275100408501783200
546135,Dhanora S.,27,512,4114,2106500,Dhanora S.,27,16,4,275120411402106500
546136,Wagdara,27,512,4114,2106600,Wagdara,27,16,4,275120411402106600
546137,Dongargaon Naka,27,512,4114,2106700,Dongargaon Naka,27,16,4,275120411402106700
546138,Wakodi,27,512,4114,2106800,Wakodi,27,16,4,275120411402106800
542902,Deogavhan,27,510,4085,1783300,Deogavhan,27,14,7,275100408501783300
542904,Kolha (Pa),27,510,4085,1783500,Kolha (Pa),27,14,7,275100408501783500
546146,Gangapur,27,512,4114,2107600,Gangapur,27,16,4,275120411402107600
544457,Shiur,27,511,4098,1938500,Shiur,27,15,4,275110409801938500
546147,Gaul Ba.,27,512,4114,2107700,Gaul Ba.,27,16,4,275120411402107700
546150,Shiwani Bk.,27,512,4114,2108000,Shiwani Bk.,27,16,4,275120411402108000
546149,Babhali,27,512,4114,2107900,Babhali,27,16,4,275120411402107900
546148,Rahimapur,27,512,4114,2107800,Rahimapur,27,16,4,275120411402107800
546159,Tuppa,27,512,4114,2108900,Tuppa,27,16,4,275120411402108900
546196,Belmanda,27,512,4114,2112600,Belmanda,27,16,4,275120411402112600
546160,Naukha tarf kalamnuri,27,512,4114,2109000,Naukha tarf kalamnuri,27,16,4,275120411402109000
546194,Jaroda,27,512,4114,2112400,Jaroda,27,16,4,275120411402112400
546195,Ghoda,27,512,4114,2112500,Ghoda,27,16,4,275120411402112500
546197,Yehelegaon Tukaram,27,512,4114,2112700,Yehelegaon Tukaram,27,16,4,275120411402112700
546202,Kamtha,27,512,4114,2113200,Kamtha,27,16,4,275120411402113200
546213,Dongargaon Pul,27,512,4114,2114300,Dongargaon Pul,27,16,4,275120411402114300
546212,Gangaon,27,512,4114,2114200,Gangaon,27,16,4,275120411402114200
546198,Yegaon,27,512,4114,2112800,Yegaon,27,16,4,275120411402112800
546201,Pimpri Bk.,27,512,4114,2113100,Pimpri Bk.,27,16,4,275120411402113100
546199,Kawadi,27,512,4114,2112900,Kawadi,27,16,4,275120411402112900
546215,Krishnapur tarf shewala,27,512,4114,2114500,Krishnapur tarf shewala,27,16,4,275120411402114500
546200,Shewala,27,512,4114,2113000,Shewala,27,16,4,275120411402113000
546218,Kanhegaon,27,512,4114,2114800,Kanhegaon,27,16,4,275120411402114800
546219,Pimpri Kh.,27,512,4114,2114900,Pimpri Kh.,27,16,4,275120411402114900
546231,Datti,27,512,4114,2116100,Datti,27,16,4,275120411402116100
546235,Kurtadi,27,512,4114,2116500,Kurtadi,27,16,4,275120411402116500
546250,Waranga phata,27,512,4114,2118000,Waranga phata,27,16,4,275120411402118000
546233,Dabhadi,27,512,4114,2116300,Dabhadi,27,16,4,275120411402116300
546252,Mahalingi,27,512,4114,2118200,Mahalingi,27,16,4,275120411402118200
544543,Sayalwadi,27,511,4098,1947100,Sayalwadi,27,15,4,275110409801947100
544541,Deshmukhwadi,27,511,4098,1946900,Deshmukhwadi,27,15,4,275110409801946900
544547,Nimgaon,27,511,4098,1947500,Nimgaon,27,15,4,275110409801947500
544550,Sonala,27,511,4098,1947800,Sonala,27,15,4,275110409801947800
544644,Loni Bk.,27,511,4099,1957200,Loni Bk.,27,15,5,275110409901957200
544643,Loni Kh.,27,511,4099,1957100,Loni Kh.,27,15,5,275110409901957100
544655,Mugatwadi (D),27,511,4099,1958300,Mugatwadi (D),27,15,5,275110409901958300
544656,Amrabad,27,511,4099,1958400,Amrabad,27,15,5,275110409901958400
544663,Khairgaon Bk.,27,511,4099,1959100,Khairgaon Bk.,27,15,5,275110409901959100
544766,Borgaon Nandri,27,511,4101,1969600,Borgaon Nandri,27,15,7,275110410101969600
544774,Jawala Murhar,27,511,4101,1970400,Jawala Murhar,27,15,7,275110410101970400
544773,Saregaon,27,511,4101,1970300,Saregaon,27,15,7,275110410101970300
544786,Mugat,27,511,4101,1971600,Mugat,27,15,7,275110410101971600
544776,Khambala,27,511,4101,1970600,Khambala,27,15,7,275110410101970600
544797,Basri,27,511,4101,1972700,Basri,27,15,7,275110410101972700
544800,Kamlaj,27,511,4101,1973000,Kamlaj,27,15,7,275110410101973000
545246,Kaudgaon,27,511,4107,2017600,Kaudgaon,27,15,13,275110410702017600
545242,Martala,27,511,4107,2017200,Martala,27,15,13,275110410702017200
545248,Hatni,27,511,4107,2017800,Hatni,27,15,13,275110410702017800
545250,Waka,27,511,4107,2018000,Waka,27,15,13,275110410702018000
545115,Kahala Bk.,27,511,4106,2004600,Kahala Bk.,27,15,12,275110410602004600
545116,Mandni,27,511,4106,2004700,Mandni,27,15,12,275110410602004700
545266,Dhanaj Kh.,27,511,4107,2019600,Dhanaj Kh.,27,15,13,275110410702019600
545117,Somthana,27,511,4106,2004800,Somthana,27,15,12,275110410602004800
545267,Sugaon,27,511,4107,2019700,Sugaon,27,15,13,275110410702019700
545118,Babulgaon,27,511,4106,2004900,Babulgaon,27,15,12,275110410602004900
545372,Bhukmari,27,511,4108,2030200,Bhukmari,27,15,14,275110410802030200
545166,Narangal,27,511,4106,2009600,Narangal,27,15,12,275110410602009600
545169,Kolambi,27,511,4106,2009900,Kolambi,27,15,12,275110410602009900
545170,Daregaon,27,511,4106,2010000,Daregaon,27,15,12,275110410602010000
545171,Manjram,27,511,4106,2010100,Manjram,27,15,12,275110410602010100
545173,Manjramwadi,27,511,4106,2010300,Manjramwadi,27,15,12,275110410602010300
545172,Mokasdara,27,511,4106,2010200,Mokasdara,27,15,12,275110410602010200
545174,Kedar Wadgaon,27,511,4106,2010400,Kedar Wadgaon,27,15,12,275110410602010400
545175,Nawandi,27,511,4106,2010500,Nawandi,27,15,12,275110410602010500
545182,Tembhurni,27,511,4106,2011200,Tembhurni,27,15,12,275110410602011200
545181,Aluwadgaon,27,511,4106,2011100,Aluwadgaon,27,15,12,275110410602011100
545384,Kautha,27,511,4108,2031400,Kautha,27,15,14,275110410802031400
545185,Ratoli,27,511,4106,2011500,Ratoli,27,15,12,275110410602011500
545186,Takli(T.M.),27,511,4106,2011600,Takli(T.M.),27,15,12,275110410602011600
545183,Karla T.M.,27,511,4106,2011300,Karla T.M.,27,15,12,275110410602011300
545401,Narnali,27,511,4108,2033100,Narnali,27,15,14,275110410802033100
545184,Mahegaon,27,511,4106,2011400,Mahegaon,27,15,12,275110410602011400
545474,Chivli,27,511,4109,2040400,Chivli,27,15,15,275110410902040400
545475,Kharab Khandgaon,27,511,4109,2040500,Kharab Khandgaon,27,15,15,275110410902040500
545483,Hokarna,27,511,4109,2041300,Hokarna,27,15,15,275110410902041300
545482,Chandola,27,511,4109,2041200,Chandola,27,15,15,275110410902041200
545491,Chandola Tanda,27,511,4109,2042100,Chandola Tanda,27,15,15,275110410902042100
545484,Bhagnurwadi,27,511,4109,2041400,Bhagnurwadi,27,15,15,275110410902041400
545488,Tandli,27,511,4109,2041800,Tandli,27,15,15,275110410902041800
545490,Kerur,27,511,4109,2042000,Kerur,27,15,15,275110410902042000
545489,Jambhali,27,511,4109,2041900,Jambhali,27,15,15,275110410902041900
545500,Pala,27,511,4109,2043000,Pala,27,15,15,275110410902043000
545535,Palaswadi,27,511,4109,2046500,Palaswadi,27,15,15,275110410902046500
545537,Yevti,27,511,4109,2046700,Yevti,27,15,15,275110410902046700
545513,Methi,27,511,4109,2044300,Methi,27,15,15,275110410902044300
545514,Khapral,27,511,4109,2044400,Khapral,27,15,15,275110410902044400
545515,Billali,27,511,4109,2044500,Billali,27,15,15,275110410902044500
545522,Ambulga Bk.,27,511,4109,2045200,Ambulga Bk.,27,15,15,275110410902045200
545552,Kolnur,27,511,4109,2048200,Kolnur,27,15,15,275110410902048200
545526,Thana,27,511,4109,2045600,Thana,27,15,15,275110410902045600
545523,Ambulga Kh.,27,511,4109,2045300,Ambulga Kh.,27,15,15,275110410902045300
545553,Hasnal,27,511,4109,2048300,Hasnal,27,15,15,275110410902048300
545524,Itgyal P.D.,27,511,4109,2045400,Itgyal P.D.,27,15,15,275110410902045400
545575,Ravangaon,27,511,4109,2050500,Ravangaon,27,15,15,275110410902050500
545577,Gonegaon,27,511,4109,2050700,Gonegaon,27,15,15,275110410902050700
545579,Gojegaon,27,511,4109,2050900,Gojegaon,27,15,15,275110410902050900
545660,Daregaon,27,511,4110,2059000,Daregaon,27,15,16,275110411002059000
545576,Marajwadi,27,511,4109,2050600,Marajwadi,27,15,15,275110410902050600
545573,Bhaswadi,27,511,4109,2050300,Bhaswadi,27,15,15,275110410902050300
545661,Amdapur,27,511,4110,2059100,Amdapur,27,15,16,275110411002059100
545578,Kotgyalwadi,27,511,4109,2050800,Kotgyalwadi,27,15,15,275110410902050800
545673,Walag,27,511,4110,2060300,Walag,27,15,16,275110411002060300
545589,Savarmal,27,511,4109,2051900,Savarmal,27,15,15,275110410902051900
545590,Sawali,27,511,4109,2052000,Sawali,27,15,15,275110410902052000
545591,Bennal,27,511,4109,2052100,Bennal,27,15,15,275110410902052100
545592,Hangarga Kh.,27,511,4109,2052200,Hangarga Kh.,27,15,15,275110410902052200
545677,Pujarwadi,27,511,4110,2060700,Pujarwadi,27,15,16,275110411002060700
545687,Loni,27,511,4110,2061700,Loni,27,15,16,275110411002061700
545688,Tumbarpalli,27,511,4110,2061800,Tumbarpalli,27,15,16,275110411002061800
